map,plane,i,j,u_nm,v_nm,value
final,xz,87,21,43.75,10.75,0.09632205
final,xz,87,22,43.75,11.25,0.09825592
final,xz,87,23,43.75,11.75,0.10260912
final,xz,87,24,43.75,12.25,0.10800328
final,xz,87,25,43.75,12.75,0.11288469
final,xz,87,26,43.75,13.25,0.11647991
final,xz,87,27,43.75,13.75,0.11852884
final,xz,87,28,43.75,14.25,0.119017646
final,xz,87,29,43.75,14.75,0.11780507
final,xz,87,30,43.75,15.25,0.11513583
final,xz,87,31,43.75,15.75,0.111682825
final,xz,87,32,43.75,16.25,0.10849476
final,xz,87,33,43.75,16.75,0.10695243
final,xz,87,34,43.75,17.25,0.10806948
final,xz,87,35,43.75,17.75,0.11153371
final,xz,87,36,43.75,18.25,0.115999006
final,xz,87,37,43.75,18.75,0.11956034
final,xz,87,38,43.75,19.25,0.12130484
final,xz,87,39,43.75,19.75,0.12087552
final,xz,87,40,43.75,20.25,0.11845998
final,xz,87,41,43.75,20.75,0.11507337
final,xz,87,42,43.75,21.25,0.11246657
final,xz,87,43,43.75,21.75,0.111560576
final,xz,87,44,43.75,22.25,0.111879475
final,xz,87,45,43.75,22.75,0.11324474
final,xz,87,46,43.75,23.25,0.11609127
final,xz,87,47,43.75,23.75,0.11966892
final,xz,87,48,43.75,24.25,0.12245972
final,xz,87,49,43.75,24.75,0.123096645
final,xz,87,50,43.75,25.25,0.120985344
final,xz,87,51,43.75,25.75,0.11688564
final,xz,87,52,43.75,26.25,0.11211601
final,xz,87,53,43.75,26.75,0.107541494
final,xz,87,54,43.75,27.25,0.10352796
final,xz,87,55,43.75,27.75,0.10128921
final,xz,87,56,43.75,28.25,0.10217061
final,xz,87,57,43.75,28.75,0.10615287
final,xz,87,58,43.75,29.25,0.11017337
final,xz,87,59,43.75,29.75,0.112654015
final,xz,87,60,43.75,30.25,0.11352733
final,xz,87,61,43.75,30.75,0.11312067
final,xz,87,62,43.75,31.25,0.11133833
final,xz,87,63,43.75,31.75,0.10818726
final,xz,87,64,43.75,32.25,0.10424356
final,xz,87,65,43.75,32.75,0.099510126
final,xz,87,66,43.75,33.25,0.09622346
final,xz,87,67,43.75,33.75,0.09604723
final,xz,87,68,43.75,34.25,0.09833756
final,xz,87,69,43.75,34.75,0.102053836
final,xz,87,70,43.75,35.25,0.10627256
final,xz,87,71,43.75,35.75,0.11041276
final,xz,87,72,43.75,36.25,0.11389468
final,xz,87,73,43.75,36.75,0.11597874
final,xz,87,74,43.75,37.25,0.11644302
final,xz,87,75,43.75,37.75,0.11564473
final,xz,87,76,43.75,38.25,0.1135208
final,xz,87,77,43.75,38.75,0.10978148
final,xz,87,78,43.75,39.25,0.10493114
final,xz,87,79,43.75,39.75,0.09879633
final,xz,87,80,43.75,40.25,0.09232682
final,xz,87,81,43.75,40.75,0.08629693
final,xz,87,82,43.75,41.25,0.07987816
final,xz,87,83,43.75,41.75,0.07266694
final,xz,87,84,43.75,42.25,0.06562893
final,xz,87,85,43.75,42.75,0.062021688
final,xz,87,86,43.75,43.25,0.06376659
final,xz,87,87,43.75,43.75,0.06607346
final,xz,87,88,43.75,44.25,0.06593463
final,xz,87,89,43.75,44.75,0.06406301
final,xz,87,90,43.75,45.25,0.062085424
final,xz,87,91,43.75,45.75,0.058363695
final,xz,87,92,43.75,46.25,0.049486723
final,xz,87,93,43.75,46.75,0.03446076
final,xz,87,94,43.75,47.25,0.015878765
final,xz,87,95,43.75,47.75,0.0012791785
final,xz,87,96,43.75,48.25,0.0004529662
final,xz,87,97,43.75,48.75,9.99968e-05
final,xz,87,98,43.75,49.25,2.0198751e-05
final,xz,87,99,43.75,49.75,1.9339548e-05
final,xz,88,0,44.25,0.25,1.8268418e-05
final,xz,88,1,44.25,0.75,2.213621e-05
final,xz,88,2,44.25,1.25,0.00010470665
final,xz,88,3,44.25,1.75,0.00046371526
final,xz,88,4,44.25,2.25,0.0012346263
final,xz,88,5,44.25,2.75,0.01587186
final,xz,88,6,44.25,3.25,0.03430701
final,xz,88,7,44.25,3.75,0.048761293
final,xz,88,8,44.25,4.25,0.056457523
final,xz,88,9,44.25,4.75,0.058499478
final,xz,88,10,44.25,5.25,0.058777023
final,xz,88,11,44.25,5.75,0.06047234
final,xz,88,12,44.25,6.25,0.06265204
final,xz,88,13,44.25,6.75,0.066803336
final,xz,88,14,44.25,7.25,0.07456962
final,xz,88,15,44.25,7.75,0.0847513
final,xz,88,16,44.25,8.25,0.09466713
final,xz,88,17,44.25,8.75,0.10228179
final,xz,88,18,44.25,9.25,0.10639238
final,xz,88,19,44.25,9.75,0.10740225
final,xz,88,20,44.25,10.25,0.10648373
final,xz,88,21,44.25,10.75,0.10509818
final,xz,88,22,44.25,11.25,0.10478674
final,xz,88,23,44.25,11.75,0.106372245
final,xz,88,24,44.25,12.25,0.109375075
final,xz,88,25,44.25,12.75,0.113072746
final,xz,88,26,44.25,13.25,0.116776936
final,xz,88,27,44.25,13.75,0.11979947
final,xz,88,28,44.25,14.25,0.12165215
final,xz,88,29,44.25,14.75,0.12230376
final,xz,88,30,44.25,15.25,0.12207434
final,xz,88,31,44.25,15.75,0.1208118
final,xz,88,32,44.25,16.25,0.118828736
final,xz,88,33,44.25,16.75,0.117331915
final,xz,88,34,44.25,17.25,0.11729379
final,xz,88,35,44.25,17.75,0.11857076
final,xz,88,36,44.25,18.25,0.120858125
final,xz,88,37,44.25,18.75,0.122943684
final,xz,88,38,44.25,19.25,0.12424424
final,xz,88,39,44.25,19.75,0.1244594
final,xz,88,40,44.25,20.25,0.12365885
final,xz,88,41,44.25,20.75,0.1224568
final,xz,88,42,44.25,21.25,0.122184366
final,xz,88,43,44.25,21.75,0.122773275
final,xz,88,44,44.25,22.25,0.12321404
final,xz,88,45,44.25,22.75,0.123255365
final,xz,88,46,44.25,23.25,0.123507336
final,xz,88,47,44.25,23.75,0.12412627
final,xz,88,48,44.25,24.25,0.12441053
final,xz,88,49,44.25,24.75,0.123306386
final,xz,88,50,44.25,25.25,0.12028731
final,xz,88,51,44.25,25.75,0.116161205
final,xz,88,52,44.25,26.25,0.11307707
final,xz,88,53,44.25,26.75,0.11186729
final,xz,88,54,44.25,27.25,0.11161047
final,xz,88,55,44.25,27.75,0.111943446
final,xz,88,56,44.25,28.25,0.11366162
final,xz,88,57,44.25,28.75,0.116888866
final,xz,88,58,44.25,29.25,0.1194452
final,xz,88,59,44.25,29.75,0.11992135
final,xz,88,60,44.25,30.25,0.11820843
final,xz,88,61,44.25,30.75,0.11488858
final,xz,88,62,44.25,31.25,0.110776216
final,xz,88,63,44.25,31.75,0.107244074
final,xz,88,64,44.25,32.25,0.10473974
final,xz,88,65,44.25,32.75,0.103449404
final,xz,88,66,44.25,33.25,0.10424406
final,xz,88,67,44.25,33.75,0.10730284
final,xz,88,68,44.25,34.25,0.11141754
final,xz,88,69,44.25,34.75,0.11513464
final,xz,88,70,44.25,35.25,0.11767408
final,xz,88,71,44.25,35.75,0.11888738
final,xz,88,72,44.25,36.25,0.1185844
final,xz,88,73,44.25,36.75,0.116559096
final,xz,88,74,44.25,37.25,0.11343518
final,xz,88,75,44.25,37.75,0.11059266
final,xz,88,76,44.25,38.25,0.108715646
final,xz,88,77,44.25,38.75,0.10761683
final,xz,88,78,44.25,39.25,0.10642602
final,xz,88,79,44.25,39.75,0.10414703
final,xz,88,80,44.25,40.25,0.10070491
final,xz,88,81,44.25,40.75,0.09588548
final,xz,88,82,44.25,41.25,0.0889363
final,xz,88,83,44.25,41.75,0.07978095
final,xz,88,84,44.25,42.25,0.06981392
final,xz,88,85,44.25,42.75,0.06279005
final,xz,88,86,44.25,43.25,0.06075842
final,xz,88,87,44.25,43.75,0.06050776
final,xz,88,88,44.25,44.25,0.059797764
final,xz,88,89,44.25,44.75,0.058552247
final,xz,88,90,44.25,45.25,0.05786831
final,xz,88,91,44.25,45.75,0.055441618
final,xz,88,92,44.25,46.25,0.047410782
final,xz,88,93,44.25,46.75,0.033104688
final,xz,88,94,44.25,47.25,0.015256461
final,xz,88,95,44.25,47.75,0.0012346058
final,xz,88,96,44.25,48.25,0.00044313716
final,xz,88,97,44.25,48.75,9.912315e-05
final,xz,88,98,44.25,49.25,1.9363506e-05
final,xz,88,99,44.25,49.75,1.80753e-05
final,xz,89,0,44.75,0.25,1.645434e-05
final,xz,89,1,44.75,0.75,2.1077385e-05
final,xz,89,2,44.75,1.25,0.00011039544
final,xz,89,3,44.75,1.75,0.0005084319
final,xz,89,4,44.75,2.25,0.0013329132
final,xz,89,5,44.75,2.75,0.017442351
final,xz,89,6,44.75,3.25,0.03731063
final,xz,89,7,44.75,3.75,0.051695768
final,xz,89,8,44.75,4.25,0.05689417
final,xz,89,9,44.75,4.75,0.053455934
final,xz,89,10,44.75,5.25,0.04612931
final,xz,89,11,44.75,5.75,0.040003352
final,xz,89,12,44.75,6.25,0.035422415
final,xz,89,13,44.75,6.75,0.03407668
final,xz,89,14,44.75,7.25,0.03796318
final,xz,89,15,44.75,7.75,0.047870744
final,xz,89,16,44.75,8.25,0.059591196
final,xz,89,17,44.75,8.75,0.06910525
final,xz,89,18,44.75,9.25,0.07476756
final,xz,89,19,44.75,9.75,0.0762047
final,xz,89,20,44.75,10.25,0.07409678
final,xz,89,21,44.75,10.75,0.071242765
final,xz,89,22,44.75,11.25,0.06843707
final,xz,89,23,44.75,11.75,0.06601562
final,xz,89,24,44.75,12.25,0.064909205
final,xz,89,25,44.75,12.75,0.066362284
final,xz,89,26,44.75,13.25,0.069745675
final,xz,89,27,44.75,13.75,0.073649466
final,xz,89,28,44.75,14.25,0.076793864
final,xz,89,29,44.75,14.75,0.07893321
final,xz,89,30,44.75,15.25,0.0802942
final,xz,89,31,44.75,15.75,0.08053239
final,xz,89,32,44.75,16.25,0.07959372
final,xz,89,33,44.75,16.75,0.07791132
final,xz,89,34,44.75,17.25,0.076687865
final,xz,89,35,44.75,17.75,0.07489495
final,xz,89,36,44.75,18.25,0.07387591
final,xz,89,37,44.75,18.75,0.074052036
final,xz,89,38,44.75,19.25,0.07484904
final,xz,89,39,44.75,19.75,0.075735
final,xz,89,40,44.75,20.25,0.07672804
final,xz,89,41,44.75,20.75,0.07854004
final,xz,89,42,44.75,21.25,0.081899
final,xz,89,43,44.75,21.75,0.08502934
final,xz,89,44,44.75,22.25,0.08573699
final,xz,89,45,44.75,22.75,0.083808035
final,xz,89,46,44.75,23.25,0.08123504
final,xz,89,47,44.75,23.75,0.07933978
final,xz,89,48,44.75,24.25,0.0777892
final,xz,89,49,44.75,24.75,0.07560128
final,xz,89,50,44.75,25.25,0.072231755
final,xz,89,51,44.75,25.75,0.06893242
final,xz,89,52,44.75,26.25,0.06819755
final,xz,89,53,44.75,26.75,0.07124785
final,xz,89,54,44.75,27.25,0.075071275
final,xz,89,55,44.75,27.75,0.0772628
final,xz,89,56,44.75,28.25,0.07853783
final,xz,89,57,44.75,28.75,0.080105074
final,xz,89,58,44.75,29.25,0.08040918
final,xz,89,59,44.75,29.75,0.07820604
final,xz,89,60,44.75,30.25,0.07380595
final,xz,89,61,44.75,30.75,0.06838388
final,xz,89,62,44.75,31.25,0.06394403
final,xz,89,63,44.75,31.75,0.0615672
final,xz,89,64,44.75,32.25,0.062036585
final,xz,89,65,44.75,32.75,0.06476216
final,xz,89,66,44.75,33.25,0.06894242
final,xz,89,67,44.75,33.75,0.07422809
final,xz,89,68,44.75,34.25,0.07895713
final,xz,89,69,44.75,34.75,0.08142198
final,xz,89,70,44.75,35.25,0.08139996
final,xz,89,71,44.75,35.75,0.079618335
final,xz,89,72,44.75,36.25,0.07596686
final,xz,89,73,44.75,36.75,0.07016407
final,xz,89,74,44.75,37.25,0.0635188
final,xz,89,75,44.75,37.75,0.05884645
final,xz,89,76,44.75,38.25,0.057942882
final,xz,89,77,44.75,38.75,0.06043014
final,xz,89,78,44.75,39.25,0.06449916
final,xz,89,79,44.75,39.75,0.0682936
final,xz,89,80,44.75,40.25,0.07081406
final,xz,89,81,44.75,40.75,0.07070936
final,xz,89,82,44.75,41.25,0.066672504
final,xz,89,83,44.75,41.75,0.05914094
final,xz,89,84,44.75,42.25,0.048613306
final,xz,89,85,44.75,42.75,0.040135417
final,xz,89,86,44.75,43.25,0.03807963
final,xz,89,87,44.75,43.75,0.03774626
final,xz,89,88,44.75,44.25,0.03836087
final,xz,89,89,44.75,44.75,0.04060715
final,xz,89,90,44.75,45.25,0.043326125
final,xz,89,91,44.75,45.75,0.04365241
final,xz,89,92,44.75,46.25,0.038882982
final,xz,89,93,44.75,46.75,0.027787564
final,xz,89,94,44.75,47.25,0.012931134
final,xz,89,95,44.75,47.75,0.0010266658
final,xz,89,96,44.75,48.25,0.0003846217
final,xz,89,97,44.75,48.75,8.906563e-05
final,xz,89,98,44.75,49.25,1.9972118e-05
final,xz,89,99,44.75,49.75,1.6884327e-05
final,xz,90,0,45.25,0.25,1.4757622e-05
final,xz,90,1,45.25,0.75,2.182704e-05
final,xz,90,2,45.25,1.25,0.000113407856
final,xz,90,3,45.25,1.75,0.0005238093
final,xz,90,4,45.25,2.25,0.0013449414
final,xz,90,5,45.25,2.75,0.017863706
final,xz,90,6,45.25,3.25,0.03804304
final,xz,90,7,45.25,3.75,0.052178796
final,xz,90,8,45.25,4.25,0.05661423
final,xz,90,9,45.25,4.75,0.05245304
final,xz,90,10,45.25,5.25,0.046007957
final,xz,90,11,45.25,5.75,0.042562082
final,xz,90,12,45.25,6.25,0.0425158
final,xz,90,13,45.25,6.75,0.04498759
final,xz,90,14,45.25,7.25,0.045800153
final,xz,90,15,45.25,7.75,0.043948803
final,xz,90,16,45.25,8.25,0.041752122
final,xz,90,17,45.25,8.75,0.03936224
final,xz,90,18,45.25,9.25,0.037221454
final,xz,90,19,45.25,9.75,0.035797473
final,xz,90,20,45.25,10.25,0.037275683
final,xz,90,21,45.25,10.75,0.04171857
final,xz,90,22,45.25,11.25,0.045441855
final,xz,90,23,45.25,11.75,0.044757143
final,xz,90,24,45.25,12.25,0.040379878
final,xz,90,25,45.25,12.75,0.038678933
final,xz,90,26,45.25,13.25,0.040663213
final,xz,90,27,45.25,13.75,0.042991683
final,xz,90,28,45.25,14.25,0.043044858
final,xz,90,29,45.25,14.75,0.040499073
final,xz,90,30,45.25,15.25,0.037918817
final,xz,90,31,45.25,15.75,0.035624158
final,xz,90,32,45.25,16.25,0.03649247
final,xz,90,33,45.25,16.75,0.03869137
final,xz,90,34,45.25,17.25,0.03873142
final,xz,90,35,45.25,17.75,0.036584076
final,xz,90,36,45.25,18.25,0.03346685
final,xz,90,37,45.25,18.75,0.03343508
final,xz,90,38,45.25,19.25,0.03690508
final,xz,90,39,45.25,19.75,0.03548488
final,xz,90,40,45.25,20.25,0.030668037
final,xz,90,41,45.25,20.75,0.029087843
final,xz,90,42,45.25,21.25,0.034514483
final,xz,90,43,45.25,21.75,0.041406002
final,xz,90,44,45.25,22.25,0.04406439
final,xz,90,45,45.25,22.75,0.041147698
final,xz,90,46,45.25,23.25,0.038038656
final,xz,90,47,45.25,23.75,0.039627954
final,xz,90,48,45.25,24.25,0.04347163
final,xz,90,49,45.25,24.75,0.04639449
final,xz,90,50,45.25,25.25,0.043735817
final,xz,90,51,45.25,25.75,0.036754113
final,xz,90,52,45.25,26.25,0.030532656
final,xz,90,53,45.25,26.75,0.03262814
final,xz,90,54,45.25,27.25,0.03586979
final,xz,90,55,45.25,27.75,0.034856964
final,xz,90,56,45.25,28.25,0.030207898
final,xz,90,57,45.25,28.75,0.027152179
final,xz,90,58,45.25,29.25,0.025887854
final,xz,90,59,45.25,29.75,0.026030013
final,xz,90,60,45.25,30.25,0.028546842
final,xz,90,61,45.25,30.75,0.030209936
final,xz,90,62,45.25,31.25,0.03378402
final,xz,90,63,45.25,31.75,0.0374455
final,xz,90,64,45.25,32.25,0.038718153
final,xz,90,65,45.25,32.75,0.036638983
final,xz,90,66,45.25,33.25,0.03372406
final,xz,90,67,45.25,33.75,0.03364299
final,xz,90,68,45.25,34.25,0.034557804
final,xz,90,69,45.25,34.75,0.036018517
final,xz,90,70,45.25,35.25,0.03714154
final,xz,90,71,45.25,35.75,0.037090994
final,xz,90,72,45.25,36.25,0.037219614
final,xz,90,73,45.25,36.75,0.03880014
final,xz,90,74,45.25,37.25,0.040041603
final,xz,90,75,45.25,37.75,0.03941232
final,xz,90,76,45.25,38.25,0.03555426
final,xz,90,77,45.25,38.75,0.032910004
final,xz,90,78,45.25,39.25,0.03224077
final,xz,90,79,45.25,39.75,0.035646424
final,xz,90,80,45.25,40.25,0.039857708
final,xz,90,81,45.25,40.75,0.041989665
final,xz,90,82,45.25,41.25,0.04076893
final,xz,90,83,45.25,41.75,0.036568098
final,xz,90,84,45.25,42.25,0.0332446
final,xz,90,85,45.25,42.75,0.034301702
final,xz,90,86,45.25,43.25,0.03641434
final,xz,90,87,45.25,43.75,0.03888018
final,xz,90,88,45.25,44.25,0.039668903
final,xz,90,89,45.25,44.75,0.04097251
final,xz,90,90,45.25,45.25,0.042552724
final,xz,90,91,45.25,45.75,0.042111844
final,xz,90,92,45.25,46.25,0.036865756
final,xz,90,93,45.25,46.75,0.026134633
final,xz,90,94,45.25,47.25,0.012117233
final,xz,90,95,45.25,47.75,0.00092416815
final,xz,90,96,45.25,48.25,0.00035938996
final,xz,90,97,45.25,48.75,8.386266e-05
final,xz,90,98,45.25,49.25,2.154993e-05
final,xz,90,99,45.25,49.75,1.5719286e-05
final,xz,91,0,45.75,0.25,1.3155185e-05
final,xz,91,1,45.75,0.75,2.2082073e-05
final,xz,91,2,45.75,1.25,0.00011400224
final,xz,91,3,45.75,1.75,0.0005221236
final,xz,91,4,45.75,2.25,0.0013317883
final,xz,91,5,45.75,2.75,0.01770095
final,xz,91,6,45.75,3.25,0.038099803
final,xz,91,7,45.75,3.75,0.053404298
final,xz,91,8,45.75,4.25,0.060396206
final,xz,91,9,45.75,4.75,0.06066825
final,xz,91,10,45.75,5.25,0.060431127
final,xz,91,11,45.75,5.75,0.06460793
final,xz,91,12,45.75,6.25,0.075180955
final,xz,91,13,45.75,6.75,0.08569384
final,xz,91,14,45.75,7.25,0.09078336
final,xz,91,15,45.75,7.75,0.08905289
final,xz,91,16,45.75,8.25,0.081948735
final,xz,91,17,45.75,8.75,0.07317924
final,xz,91,18,45.75,9.25,0.06795854
final,xz,91,19,45.75,9.75,0.067550495
final,xz,91,20,45.75,10.25,0.07085115
final,xz,91,21,45.75,10.75,0.07628141
final,xz,91,22,45.75,11.25,0.082600325
final,xz,91,23,45.75,11.75,0.08971026
final,xz,91,24,45.75,12.25,0.09637827
final,xz,91,25,45.75,12.75,0.10046354
final,xz,91,26,45.75,13.25,0.10106846
final,xz,91,27,45.75,13.75,0.0984119
final,xz,91,28,45.75,14.25,0.09309351
final,xz,91,29,45.75,14.75,0.08681293
final,xz,91,30,45.75,15.25,0.08067823
final,xz,91,31,45.75,15.75,0.07684174
final,xz,91,32,45.75,16.25,0.07733629
final,xz,91,33,45.75,16.75,0.08060898
final,xz,91,34,45.75,17.25,0.08508664
final,xz,91,35,45.75,17.75,0.090195246
final,xz,91,36,45.75,18.25,0.094644934
final,xz,91,37,45.75,18.75,0.09670679
final,xz,91,38,45.75,19.25,0.09570596
final,xz,91,39,45.75,19.75,0.0925842
final,xz,91,40,45.75,20.25,0.08927563
final,xz,91,41,45.75,20.75,0.08567234
final,xz,91,42,45.75,21.25,0.08233634
final,xz,91,43,45.75,21.75,0.08122694
final,xz,91,44,45.75,22.25,0.082296945
final,xz,91,45,45.75,22.75,0.08413645
final,xz,91,46,45.75,23.25,0.0871375
final,xz,91,47,45.75,23.75,0.09201412
final,xz,91,48,45.75,24.25,0.09730749
final,xz,91,49,45.75,24.75,0.09955354
final,xz,91,50,45.75,25.25,0.09721002
final,xz,91,51,45.75,25.75,0.09159489
final,xz,91,52,45.75,26.25,0.086392336
final,xz,91,53,45.75,26.75,0.08253616
final,xz,91,54,45.75,27.25,0.07838712
final,xz,91,55,45.75,27.75,0.07363351
final,xz,91,56,45.75,28.25,0.069394596
final,xz,91,57,45.75,28.75,0.067104764
final,xz,91,58,45.75,29.25,0.06864236
final,xz,91,59,45.75,29.75,0.07359732
final,xz,91,60,45.75,30.25,0.0801485
final,xz,91,61,45.75,30.75,0.08662603
final,xz,91,62,45.75,31.25,0.09184287
final,xz,91,63,45.75,31.75,0.09467707
final,xz,91,64,45.75,32.25,0.09339883
final,xz,91,65,45.75,32.75,0.08818831
final,xz,91,66,45.75,33.25,0.0802909
final,xz,91,67,45.75,33.75,0.071604855
final,xz,91,68,45.75,34.25,0.064771935
final,xz,91,69,45.75,34.75,0.06326239
final,xz,91,70,45.75,35.25,0.0679742
final,xz,91,71,45.75,35.75,0.07695162
final,xz,91,72,45.75,36.25,0.08791635
final,xz,91,73,45.75,36.75,0.09799263
final,xz,91,74,45.75,37.25,0.104391724
final,xz,91,75,45.75,37.75,0.10556762
final,xz,91,76,45.75,38.25,0.10140027
final,xz,91,77,45.75,38.75,0.09300641
final,xz,91,78,45.75,39.25,0.082849786
final,xz,91,79,45.75,39.75,0.07289222
final,xz,91,80,45.75,40.25,0.06508407
final,xz,91,81,45.75,40.75,0.059695683
final,xz,91,82,45.75,41.25,0.055389546
final,xz,91,83,45.75,41.75,0.05209768
final,xz,91,84,45.75,42.25,0.05229248
final,xz,91,85,45.75,42.75,0.056639623
final,xz,91,86,45.75,43.25,0.061840173
final,xz,91,87,45.75,43.75,0.06489516
final,xz,91,88,45.75,44.25,0.06412766
final,xz,91,89,45.75,44.75,0.060896177
final,xz,91,90,45.75,45.25,0.056770105
final,xz,91,91,45.75,45.75,0.05126513
final,xz,91,92,45.75,46.25,0.042210046
final,xz,91,93,45.75,46.75,0.028833795
final,xz,91,94,45.75,47.25,0.013100211
final,xz,91,95,45.75,47.75,0.0009832886
final,xz,91,96,45.75,48.25,0.00038274168
final,xz,91,97,45.75,48.75,8.8041284e-05
final,xz,91,98,45.75,49.25,2.2504144e-05
final,xz,91,99,45.75,49.75,1.4489819e-05
final,xz,92,0,46.25,0.25,1.1485538e-05
final,xz,92,1,46.25,0.75,1.9916799e-05
final,xz,92,2,46.25,1.25,0.000101480546
final,xz,92,3,46.25,1.75,0.000464534
final,xz,92,4,46.25,2.25,0.0011795382
final,xz,92,5,46.25,2.75,0.015837327
final,xz,92,6,46.25,3.25,0.0345146
final,xz,92,7,46.25,3.75,0.04945936
final,xz,92,8,46.25,4.25,0.057940036
final,xz,92,9,46.25,4.75,0.0617735
final,xz,92,10,46.25,5.25,0.06628098
final,xz,92,11,46.25,5.75,0.07645728
final,xz,92,12,46.25,6.25,0.09087518
final,xz,92,13,46.25,6.75,0.10381277
final,xz,92,14,46.25,7.25,0.11060498
final,xz,92,15,46.25,7.75,0.110567294
final,xz,92,16,46.25,8.25,0.105618365
final,xz,92,17,46.25,8.75,0.09902886
final,xz,92,18,46.25,9.25,0.09591883
final,xz,92,19,46.25,9.75,0.09683701
final,xz,92,20,46.25,10.25,0.100652955
final,xz,92,21,46.25,10.75,0.10652505
final,xz,92,22,46.25,11.25,0.11365523
final,xz,92,23,46.25,11.75,0.12129706
final,xz,92,24,46.25,12.25,0.12810978
final,xz,92,25,46.25,12.75,0.13247144
final,xz,92,26,46.25,13.25,0.13357678
final,xz,92,27,46.25,13.75,0.1315095
final,xz,92,28,46.25,14.25,0.12686479
final,xz,92,29,46.25,14.75,0.120888755
final,xz,92,30,46.25,15.25,0.115311176
final,xz,92,31,46.25,15.75,0.11211348
final,xz,92,32,46.25,16.25,0.112572044
final,xz,92,33,46.25,16.75,0.11559816
final,xz,92,34,46.25,17.25,0.120200306
final,xz,92,35,46.25,17.75,0.12541749
final,xz,92,36,46.25,18.25,0.12987483
final,xz,92,37,46.25,18.75,0.13220814
final,xz,92,38,46.25,19.25,0.1319601
final,xz,92,39,46.25,19.75,0.12987746
final,xz,92,40,46.25,20.25,0.12710464
final,xz,92,41,46.25,20.75,0.123461865
final,xz,92,42,46.25,21.25,0.119828194
final,xz,92,43,46.25,21.75,0.1174275
final,xz,92,44,46.25,22.25,0.11694203
final,xz,92,45,46.25,22.75,0.118256874
final,xz,92,46,46.25,23.25,0.12109786
final,xz,92,47,46.25,23.75,0.12510774
final,xz,92,48,46.25,24.25,0.12886748
final,xz,92,49,46.25,24.75,0.13017502
final,xz,92,50,46.25,25.25,0.12822989
final,xz,92,51,46.25,25.75,0.12400747
final,xz,92,52,46.25,26.25,0.11965578
final,xz,92,53,46.25,26.75,0.11539857
final,xz,92,54,46.25,27.25,0.11090225
final,xz,92,55,46.25,27.75,0.10651725
final,xz,92,56,46.25,28.25,0.10314491
final,xz,92,57,46.25,28.75,0.101938225
final,xz,92,58,46.25,29.25,0.103889465
final,xz,92,59,46.25,29.75,0.10856179
final,xz,92,60,46.25,30.25,0.11451673
final,xz,92,61,46.25,30.75,0.120246686
final,xz,92,62,46.25,31.25,0.12469079
final,xz,92,63,46.25,31.75,0.12654744
final,xz,92,64,46.25,32.25,0.12463073
final,xz,92,65,46.25,32.75,0.11904836
final,xz,92,66,46.25,33.25,0.11106075
final,xz,92,67,46.25,33.75,0.10280624
final,xz,92,68,46.25,34.25,0.09695891
final,xz,92,69,46.25,34.75,0.09621862
final,xz,92,70,46.25,35.25,0.101464555
final,xz,92,71,46.25,35.75,0.11087803
final,xz,92,72,46.25,36.25,0.121866606
final,xz,92,73,46.25,36.75,0.13157545
final,xz,92,74,46.25,37.25,0.13759884
final,xz,92,75,46.25,37.75,0.13853173
final,xz,92,76,46.25,38.25,0.13410474
final,xz,92,77,46.25,38.75,0.12504707
final,xz,92,78,46.25,39.25,0.11308378
final,xz,92,79,46.25,39.75,0.10063028
final,xz,92,80,46.25,40.25,0.089304276
final,xz,92,81,46.25,40.75,0.080207035
final,xz,92,82,46.25,41.25,0.07325647
final,xz,92,83,46.25,41.75,0.06880085
final,xz,92,84,46.25,42.25,0.0682576
final,xz,92,85,46.25,42.75,0.07095774
final,xz,92,86,46.25,43.25,0.07526788
final,xz,92,87,46.25,43.75,0.07757142
final,xz,92,88,46.25,44.25,0.076064296
final,xz,92,89,46.25,44.75,0.07136543
final,xz,92,90,46.25,45.25,0.064545535
final,xz,92,91,46.25,45.75,0.055516124
final,xz,92,92,46.25,46.25,0.043641735
final,xz,92,93,46.25,46.75,0.028863108
final,xz,92,94,46.25,47.25,0.012876697
final,xz,92,95,46.25,47.75,0.0009612798
final,xz,92,96,46.25,48.25,0.00037024263
final,xz,92,97,46.25,48.75,8.3952116e-05
final,xz,92,98,46.25,49.25,2.0767877e-05
final,xz,92,99,46.25,49.75,1.2884991e-05
final,xz,93,0,46.75,0.25,9.800531e-06
final,xz,93,1,46.75,0.75,1.4326222e-05
final,xz,93,2,46.75,1.25,6.952937e-05
final,xz,93,3,46.75,1.75,0.00032969395
final,xz,93,4,46.75,2.25,0.0008043756
final,xz,93,5,46.75,2.75,0.011374885
final,xz,93,6,46.75,3.25,0.025078537
final,xz,93,7,46.75,3.75,0.036472686
final,xz,93,8,46.75,4.25,0.04360688
final,xz,93,9,46.75,4.75,0.048127886
final,xz,93,10,46.75,5.25,0.053717185
final,xz,93,11,46.75,5.75,0.06371783
final,xz,93,12,46.75,6.25,0.075903185
final,xz,93,13,46.75,6.75,0.086441904
final,xz,93,14,46.75,7.25,0.092342466
final,xz,93,15,46.75,7.75,0.0932368
final,xz,93,16,46.75,8.25,0.09055692
final,xz,93,17,46.75,8.75,0.0867274
final,xz,93,18,46.75,9.25,0.085405685
final,xz,93,19,46.75,9.75,0.08654483
final,xz,93,20,46.75,10.25,0.089668624
final,xz,93,21,46.75,10.75,0.09427413
final,xz,93,22,46.75,11.25,0.09978598
final,xz,93,23,46.75,11.75,0.105588414
