map,plane,i,j,u_nm,v_nm,value
peak,xy,49,33,24.75,16.75,0.23311704
peak,xy,49,34,24.75,17.25,0.25574088
peak,xy,49,35,24.75,17.75,0.28341913
peak,xy,49,36,24.75,18.25,0.32284752
peak,xy,49,37,24.75,18.75,0.377509
peak,xy,49,38,24.75,19.25,0.44387147
peak,xy,49,39,24.75,19.75,0.5221055
peak,xy,49,40,24.75,20.25,0.61360145
peak,xy,49,41,24.75,20.75,0.7139204
peak,xy,49,42,24.75,21.25,0.8163115
peak,xy,49,43,24.75,21.75,0.90772593
peak,xy,49,44,24.75,22.25,0.9736072
peak,xy,49,45,24.75,22.75,0.9982784
peak,xy,49,46,24.75,23.25,0.967472
peak,xy,49,47,24.75,23.75,0.87159896
peak,xy,49,48,24.75,24.25,0.716444
peak,xy,49,49,24.75,24.75,0.5507346
peak,xy,49,50,24.75,25.25,0.55571026
peak,xy,49,51,24.75,25.75,0.73726654
peak,xy,49,52,24.75,26.25,0.90516984
peak,xy,49,53,24.75,26.75,0.9964783
peak,xy,49,54,24.75,27.25,1.0221783
peak,xy,49,55,24.75,27.75,1.0001446
peak,xy,49,56,24.75,28.25,0.93739516
peak,xy,49,57,24.75,28.75,0.8484835
peak,xy,49,58,24.75,29.25,0.7458384
peak,xy,49,59,24.75,29.75,0.64266086
peak,xy,49,60,24.75,30.25,0.54661715
peak,xy,49,61,24.75,30.75,0.46122357
peak,xy,49,62,24.75,31.25,0.38826102
peak,xy,49,63,24.75,31.75,0.3290544
peak,xy,49,64,24.75,32.25,0.28823653
peak,xy,49,65,24.75,32.75,0.26070303
peak,xy,49,66,24.75,33.25,0.24029012
peak,xy,49,67,24.75,33.75,0.22361235
peak,xy,49,68,24.75,34.25,0.20958324
peak,xy,49,69,24.75,34.75,0.20003204
peak,xy,49,70,24.75,35.25,0.19300552
peak,xy,49,71,24.75,35.75,0.18654518
peak,xy,49,72,24.75,36.25,0.18215935
peak,xy,49,73,24.75,36.75,0.17994364
peak,xy,49,74,24.75,37.25,0.1768586
peak,xy,49,75,24.75,37.75,0.17734821
peak,xy,49,76,24.75,38.25,0.18121797
peak,xy,49,77,24.75,38.75,0.18448864
peak,xy,49,78,24.75,39.25,0.18282205
peak,xy,49,79,24.75,39.75,0.17813122
peak,xy,49,80,24.75,40.25,0.17531238
peak,xy,49,81,24.75,40.75,0.1691956
peak,xy,49,82,24.75,41.25,0.16286278
peak,xy,49,83,24.75,41.75,0.1601942
peak,xy,49,84,24.75,42.25,0.15976928
peak,xy,49,85,24.75,42.75,0.15742774
peak,xy,49,86,24.75,43.25,0.15131812
peak,xy,49,87,24.75,43.75,0.14683944
peak,xy,49,88,24.75,44.25,0.14798376
peak,xy,49,89,24.75,44.75,0.14892371
peak,xy,49,90,24.75,45.25,0.14598599
peak,xy,49,91,24.75,45.75,0.13332045
peak,xy,49,92,24.75,46.25,0.10764532
peak,xy,49,93,24.75,46.75,0.0717552
peak,xy,49,94,24.75,47.25,0.032368064
peak,xy,49,95,24.75,47.75,0.0040184776
peak,xy,49,96,24.75,48.25,0.0016811453
peak,xy,49,97,24.75,48.75,0.0006608477
peak,xy,49,98,24.75,49.25,0.00024238156
peak,xy,49,99,24.75,49.75,0.00018743254
peak,xy,50,0,25.25,0.25,0.00020227906
peak,xy,50,1,25.25,0.75,0.00026183802
peak,xy,50,2,25.25,1.25,0.00066250993
peak,xy,50,3,25.25,1.75,0.0016334492
peak,xy,50,4,25.25,2.25,0.0038953023
peak,xy,50,5,25.25,2.75,0.03143213
peak,xy,50,6,25.25,3.25,0.0697835
peak,xy,50,7,25.25,3.75,0.10453177
peak,xy,50,8,25.25,4.25,0.12924016
peak,xy,50,9,25.25,4.75,0.14292657
peak,xy,50,10,25.25,5.25,0.14655311
peak,xy,50,11,25.25,5.75,0.14548954
peak,xy,50,12,25.25,6.25,0.14453873
peak,xy,50,13,25.25,6.75,0.14907925
peak,xy,50,14,25.25,7.25,0.15480494
peak,xy,50,15,25.25,7.75,0.15840489
peak,xy,50,16,25.25,8.25,0.15924148
peak,xy,50,17,25.25,8.75,0.1617307
peak,xy,50,18,25.25,9.25,0.16663428
peak,xy,50,19,25.25,9.75,0.17110826
peak,xy,50,20,25.25,10.25,0.1760859
peak,xy,50,21,25.25,10.75,0.17948057
peak,xy,50,22,25.25,11.25,0.18194996
peak,xy,50,23,25.25,11.75,0.1819845
peak,xy,50,24,25.25,12.25,0.18054372
peak,xy,50,25,25.25,12.75,0.17813307
peak,xy,50,26,25.25,13.25,0.18023716
peak,xy,50,27,25.25,13.75,0.18145119
peak,xy,50,28,25.25,14.25,0.18292527
peak,xy,50,29,25.25,14.75,0.18789892
peak,xy,50,30,25.25,15.25,0.19666345
peak,xy,50,31,25.25,15.75,0.20690306
peak,xy,50,32,25.25,16.25,0.21860982
peak,xy,50,33,25.25,16.75,0.2343433
peak,xy,50,34,25.25,17.25,0.2557661
peak,xy,50,35,25.25,17.75,0.28335005
peak,xy,50,36,25.25,18.25,0.32179996
peak,xy,50,37,25.25,18.75,0.3763308
peak,xy,50,38,25.25,19.25,0.44288024
peak,xy,50,39,25.25,19.75,0.5206314
peak,xy,50,40,25.25,20.25,0.6126176
peak,xy,50,41,25.25,20.75,0.7133689
peak,xy,50,42,25.25,21.25,0.81567657
peak,xy,50,43,25.25,21.75,0.9068222
peak,xy,50,44,25.25,22.25,0.97328943
peak,xy,50,45,25.25,22.75,0.9974731
peak,xy,50,46,25.25,23.25,0.9674968
peak,xy,50,47,25.25,23.75,0.86977875
peak,xy,50,48,25.25,24.25,0.70620614
peak,xy,50,49,25.25,24.75,0.527331
peak,xy,50,50,25.25,25.25,0.5207165
peak,xy,50,51,25.25,25.75,0.72536314
peak,xy,50,52,25.25,26.25,0.90372014
peak,xy,50,53,25.25,26.75,0.9984391
peak,xy,50,54,25.25,27.25,1.0223744
peak,xy,50,55,25.25,27.75,0.9990942
peak,xy,50,56,25.25,28.25,0.93631834
peak,xy,50,57,25.25,28.75,0.8470562
peak,xy,50,58,25.25,29.25,0.7441493
peak,xy,50,59,25.25,29.75,0.6409836
peak,xy,50,60,25.25,30.25,0.5448289
peak,xy,50,61,25.25,30.75,0.4587483
peak,xy,50,62,25.25,31.25,0.38590577
peak,xy,50,63,25.25,31.75,0.32719833
peak,xy,50,64,25.25,32.25,0.28653753
peak,xy,50,65,25.25,32.75,0.25960228
peak,xy,50,66,25.25,33.25,0.24017
peak,xy,50,67,25.25,33.75,0.22316399
peak,xy,50,68,25.25,34.25,0.210699
peak,xy,50,69,25.25,34.75,0.20157175
peak,xy,50,70,25.25,35.25,0.19423422
peak,xy,50,71,25.25,35.75,0.18778521
peak,xy,50,72,25.25,36.25,0.1836518
peak,xy,50,73,25.25,36.75,0.18028149
peak,xy,50,74,25.25,37.25,0.17765705
peak,xy,50,75,25.25,37.75,0.1781103
peak,xy,50,76,25.25,38.25,0.18187384
peak,xy,50,77,25.25,38.75,0.18484947
peak,xy,50,78,25.25,39.25,0.18324618
peak,xy,50,79,25.25,39.75,0.17818499
peak,xy,50,80,25.25,40.25,0.17477149
peak,xy,50,81,25.25,40.75,0.16850574
peak,xy,50,82,25.25,41.25,0.1628758
peak,xy,50,83,25.25,41.75,0.16017433
peak,xy,50,84,25.25,42.25,0.16007347
peak,xy,50,85,25.25,42.75,0.15779553
peak,xy,50,86,25.25,43.25,0.1515229
peak,xy,50,87,25.25,43.75,0.14668219
peak,xy,50,88,25.25,44.25,0.1471651
peak,xy,50,89,25.25,44.75,0.1481505
peak,xy,50,90,25.25,45.25,0.14529757
peak,xy,50,91,25.25,45.75,0.13261214
peak,xy,50,92,25.25,46.25,0.10730891
peak,xy,50,93,25.25,46.75,0.07169767
peak,xy,50,94,25.25,47.25,0.032335237
peak,xy,50,95,25.25,47.75,0.0040063937
peak,xy,50,96,25.25,48.25,0.001679284
peak,xy,50,97,25.25,48.75,0.00066201744
peak,xy,50,98,25.25,49.25,0.00024320332
peak,xy,50,99,25.25,49.75,0.00018757161
peak,xy,51,0,25.75,0.25,0.0002003889
peak,xy,51,1,25.75,0.75,0.00025822563
peak,xy,51,2,25.75,1.25,0.0006441001
peak,xy,51,3,25.75,1.75,0.0015745609
peak,xy,51,4,25.75,2.25,0.003759049
peak,xy,51,5,25.75,2.75,0.030389676
peak,xy,51,6,25.75,3.25,0.06746949
peak,xy,51,7,25.75,3.75,0.100946285
peak,xy,51,8,25.75,4.25,0.12446115
peak,xy,51,9,25.75,4.75,0.13654798
peak,xy,51,10,25.75,5.25,0.13924168
peak,xy,51,11,25.75,5.75,0.13813166
peak,xy,51,12,25.75,6.25,0.13820763
peak,xy,51,13,25.75,6.75,0.14200056
peak,xy,51,14,25.75,7.25,0.14818516
peak,xy,51,15,25.75,7.75,0.15222691
peak,xy,51,16,25.75,8.25,0.15265988
peak,xy,51,17,25.75,8.75,0.15507618
peak,xy,51,18,25.75,9.25,0.15965053
peak,xy,51,19,25.75,9.75,0.16455135
peak,xy,51,20,25.75,10.25,0.17007233
peak,xy,51,21,25.75,10.75,0.17350084
peak,xy,51,22,25.75,11.25,0.17460941
peak,xy,51,23,25.75,11.75,0.17528725
peak,xy,51,24,25.75,12.25,0.17353874
peak,xy,51,25,25.75,12.75,0.17195754
peak,xy,51,26,25.75,13.25,0.17356282
peak,xy,51,27,25.75,13.75,0.17541417
peak,xy,51,28,25.75,14.25,0.17816474
peak,xy,51,29,25.75,14.75,0.18479748
peak,xy,51,30,25.75,15.25,0.19266015
peak,xy,51,31,25.75,15.75,0.20315933
peak,xy,51,32,25.75,16.25,0.21441303
peak,xy,51,33,25.75,16.75,0.22948495
peak,xy,51,34,25.75,17.25,0.25021276
peak,xy,51,35,25.75,17.75,0.2779213
peak,xy,51,36,25.75,18.25,0.31552982
peak,xy,51,37,25.75,18.75,0.36862358
peak,xy,51,38,25.75,19.25,0.43357262
peak,xy,51,39,25.75,19.75,0.50959784
peak,xy,51,40,25.75,20.25,0.5998094
peak,xy,51,41,25.75,20.75,0.69930124
peak,xy,51,42,25.75,21.25,0.8011504
peak,xy,51,43,25.75,21.75,0.8940853
peak,xy,51,44,25.75,22.25,0.9636227
peak,xy,51,45,25.75,22.75,0.9973333
peak,xy,51,46,25.75,23.25,0.9830433
peak,xy,51,47,25.75,23.75,0.91444343
peak,xy,51,48,25.75,24.25,0.7980839
peak,xy,51,49,25.75,24.75,0.692912
peak,xy,51,50,25.75,25.25,0.7010937
peak,xy,51,51,25.75,25.75,0.82431674
peak,xy,51,52,25.75,26.25,0.9483092
peak,xy,51,53,25.75,26.75,1.0110033
peak,xy,51,54,25.75,27.25,1.0197027
peak,xy,51,55,25.75,27.75,0.98794234
peak,xy,51,56,25.75,28.25,0.92055726
peak,xy,51,57,25.75,28.75,0.8297963
peak,xy,51,58,25.75,29.25,0.7272361
peak,xy,51,59,25.75,29.75,0.62519884
peak,xy,51,60,25.75,30.25,0.53054094
peak,xy,51,61,25.75,30.75,0.4470106
peak,xy,51,62,25.75,31.25,0.3768328
peak,xy,51,63,25.75,31.75,0.32011902
peak,xy,51,64,25.75,32.25,0.28089723
peak,xy,51,65,25.75,32.75,0.25418437
peak,xy,51,66,25.75,33.25,0.23430865
peak,xy,51,67,25.75,33.75,0.2191092
peak,xy,51,68,25.75,34.25,0.20665358
peak,xy,51,69,25.75,34.75,0.19834507
peak,xy,51,70,25.75,35.25,0.19046758
peak,xy,51,71,25.75,35.75,0.18390402
peak,xy,51,72,25.75,36.25,0.1791608
peak,xy,51,73,25.75,36.75,0.17661327
peak,xy,51,74,25.75,37.25,0.17261684
peak,xy,51,75,25.75,37.75,0.17139667
peak,xy,51,76,25.75,38.25,0.17452681
peak,xy,51,77,25.75,38.75,0.17704548
peak,xy,51,78,25.75,39.25,0.1760005
peak,xy,51,79,25.75,39.75,0.17147438
peak,xy,51,80,25.75,40.25,0.167049
peak,xy,51,81,25.75,40.75,0.16134971
peak,xy,51,82,25.75,41.25,0.15607385
peak,xy,51,83,25.75,41.75,0.15407826
peak,xy,51,84,25.75,42.25,0.15395702
peak,xy,51,85,25.75,42.75,0.15110122
peak,xy,51,86,25.75,43.25,0.14469118
peak,xy,51,87,25.75,43.75,0.1391287
peak,xy,51,88,25.75,44.25,0.13903807
peak,xy,51,89,25.75,44.75,0.13979083
peak,xy,51,90,25.75,45.25,0.13701157
peak,xy,51,91,25.75,45.75,0.12578902
peak,xy,51,92,25.75,46.25,0.10237234
peak,xy,51,93,25.75,46.75,0.068640016
peak,xy,51,94,25.75,47.25,0.03098244
peak,xy,51,95,25.75,47.75,0.0038271963
peak,xy,51,96,25.75,48.25,0.0016134318
peak,xy,51,97,25.75,48.75,0.00064135826
peak,xy,51,98,25.75,49.25,0.00023940936
peak,xy,51,99,25.75,49.75,0.00018709904
peak,xy,52,0,26.25,0.25,0.0001983507
peak,xy,52,1,26.25,0.75,0.00025212177
peak,xy,52,2,26.25,1.25,0.00061329873
peak,xy,52,3,26.25,1.75,0.0014828291
peak,xy,52,4,26.25,2.25,0.0035442337
peak,xy,52,5,26.25,2.75,0.028820734
peak,xy,52,6,26.25,3.25,0.06397107
peak,xy,52,7,26.25,3.75,0.09553238
peak,xy,52,8,26.25,4.25,0.11733233
peak,xy,52,9,26.25,4.75,0.12778959
peak,xy,52,10,26.25,5.25,0.12902589
peak,xy,52,11,26.25,5.75,0.12770435
peak,xy,52,12,26.25,6.25,0.12859792
peak,xy,52,13,26.25,6.75,0.13272409
peak,xy,52,14,26.25,7.25,0.13885854
peak,xy,52,15,26.25,7.75,0.14270778
peak,xy,52,16,26.25,8.25,0.14349087
peak,xy,52,17,26.25,8.75,0.14462923
peak,xy,52,18,26.25,9.25,0.14866352
peak,xy,52,19,26.25,9.75,0.15381475
peak,xy,52,20,26.25,10.25,0.15991192
peak,xy,52,21,26.25,10.75,0.16365796
peak,xy,52,22,26.25,11.25,0.16398974
peak,xy,52,23,26.25,11.75,0.16346337
peak,xy,52,24,26.25,12.25,0.1638728
peak,xy,52,25,26.25,12.75,0.16417287
peak,xy,52,26,26.25,13.25,0.16605386
peak,xy,52,27,26.25,13.75,0.16748041
peak,xy,52,28,26.25,14.25,0.1721291
peak,xy,52,29,26.25,14.75,0.1787507
peak,xy,52,30,26.25,15.25,0.18678078
peak,xy,52,31,26.25,15.75,0.19646835
peak,xy,52,32,26.25,16.25,0.20738174
peak,xy,52,33,26.25,16.75,0.22166857
peak,xy,52,34,26.25,17.25,0.2415268
peak,xy,52,35,26.25,17.75,0.268984
peak,xy,52,36,26.25,18.25,0.30464494
peak,xy,52,37,26.25,18.75,0.35574356
peak,xy,52,38,26.25,19.25,0.41750884
peak,xy,52,39,26.25,19.75,0.49015465
peak,xy,52,40,26.25,20.25,0.5771095
peak,xy,52,41,26.25,20.75,0.6748873
peak,xy,52,42,26.25,21.25,0.7754071
peak,xy,52,43,26.25,21.75,0.8694165
peak,xy,52,44,26.25,22.25,0.94473815
peak,xy,52,45,26.25,22.75,0.9898774
peak,xy,52,46,26.25,23.25,0.9988981
peak,xy,52,47,26.25,23.75,0.97165406
peak,xy,52,48,26.25,24.25,0.91753167
peak,xy,52,49,26.25,24.75,0.8722286
peak,xy,52,50,26.25,25.25,0.88168955
peak,xy,52,51,26.25,25.75,0.94098943
peak,xy,52,52,26.25,26.25,0.99805784
peak,xy,52,53,26.25,26.75,1.0202849
peak,xy,52,54,26.25,27.25,1.0090199
peak,xy,52,55,26.25,27.75,0.96444154
peak,xy,52,56,26.25,28.25,0.89216745
peak,xy,52,57,26.25,28.75,0.7995354
peak,xy,52,58,26.25,29.25,0.69815195
peak,xy,52,59,26.25,29.75,0.5979258
peak,xy,52,60,26.25,30.25,0.5070906
peak,xy,52,61,26.25,30.75,0.42782888
peak,xy,52,62,26.25,31.25,0.3628916
peak,xy,52,63,26.25,31.75,0.31046388
peak,xy,52,64,26.25,32.25,0.27200562
peak,xy,52,65,26.25,32.75,0.24617153
peak,xy,52,66,26.25,33.25,0.22762756
peak,xy,52,67,26.25,33.75,0.21162401
peak,xy,52,68,26.25,34.25,0.20027395
peak,xy,52,69,26.25,34.75,0.19243348
peak,xy,52,70,26.25,35.25,0.18456393
peak,xy,52,71,26.25,35.75,0.17687929
peak,xy,52,72,26.25,36.25,0.17226641
peak,xy,52,73,26.25,36.75,0.16905636
peak,xy,52,74,26.25,37.25,0.165264
peak,xy,52,75,26.25,37.75,0.16270489
peak,xy,52,76,26.25,38.25,0.16307238
peak,xy,52,77,26.25,38.75,0.16451849
peak,xy,52,78,26.25,39.25,0.16444536
peak,xy,52,79,26.25,39.75,0.16090956
peak,xy,52,80,26.25,40.25,0.15659294
peak,xy,52,81,26.25,40.75,0.15012883
peak,xy,52,82,26.25,41.25,0.1461967
peak,xy,52,83,26.25,41.75,0.14429432
peak,xy,52,84,26.25,42.25,0.1449253
peak,xy,52,85,26.25,42.75,0.14024474
peak,xy,52,86,26.25,43.25,0.13337557
peak,xy,52,87,26.25,43.75,0.12758793
peak,xy,52,88,26.25,44.25,0.12701292
peak,xy,52,89,26.25,44.75,0.12699452
peak,xy,52,90,26.25,45.25,0.12517199
peak,xy,52,91,26.25,45.75,0.11599332
peak,xy,52,92,26.25,46.25,0.09490837
peak,xy,52,93,26.25,46.75,0.063736886
peak,xy,52,94,26.25,47.25,0.028813072
peak,xy,52,95,26.25,47.75,0.0035779288
peak,xy,52,96,26.25,48.25,0.0015037493
peak,xy,52,97,26.25,48.75,0.0006102414
peak,xy,52,98,26.25,49.25,0.00023544254
peak,xy,52,99,26.25,49.75,0.00018557817
peak,xy,53,0,26.75,0.25,0.00019535377
peak,xy,53,1,26.75,0.75,0.00024622088
peak,xy,53,2,26.75,1.25,0.0005824852
peak,xy,53,3,26.75,1.75,0.0013991557
peak,xy,53,4,26.75,2.25,0.0033318046
peak,xy,53,5,26.75,2.75,0.027289212
peak,xy,53,6,26.75,3.25,0.060436152
peak,xy,53,7,26.75,3.75,0.09004709
peak,xy,53,8,26.75,4.25,0.11032594
peak,xy,53,9,26.75,4.75,0.11961757
peak,xy,53,10,26.75,5.25,0.12108541
peak,xy,53,11,26.75,5.75,0.12024643
peak,xy,53,12,26.75,6.25,0.122767724
peak,xy,53,13,26.75,6.75,0.12792377
peak,xy,53,14,26.75,7.25,0.13290279
peak,xy,53,15,26.75,7.75,0.13643426
peak,xy,53,16,26.75,8.25,0.1359077
peak,xy,53,17,26.75,8.75,0.13542508
peak,xy,53,18,26.75,9.25,0.13800554
peak,xy,53,19,26.75,9.75,0.14426002
peak,xy,53,20,26.75,10.25,0.1505383
peak,xy,53,21,26.75,10.75,0.15490687
peak,xy,53,22,26.75,11.25,0.15497793
peak,xy,53,23,26.75,11.75,0.15563327
peak,xy,53,24,26.75,12.25,0.1581605
peak,xy,53,25,26.75,12.75,0.15955874
peak,xy,53,26,26.75,13.25,0.16146404
peak,xy,53,27,26.75,13.75,0.16375387
peak,xy,53,28,26.75,14.25,0.1675292
peak,xy,53,29,26.75,14.75,0.17312439
peak,xy,53,30,26.75,15.25,0.18025686
peak,xy,53,31,26.75,15.75,0.18952803
peak,xy,53,32,26.75,16.25,0.19969277
peak,xy,53,33,26.75,16.75,0.2129199
peak,xy,53,34,26.75,17.25,0.23256811
peak,xy,53,35,26.75,17.75,0.25852686
peak,xy,53,36,26.75,18.25,0.29234767
peak,xy,53,37,26.75,18.75,0.3393992
peak,xy,53,38,26.75,19.25,0.3970284
peak,xy,53,39,26.75,19.75,0.46572646
peak,xy,53,40,26.75,20.25,0.5484378
peak,xy,53,41,26.75,20.75,0.64275384
peak,xy,53,42,26.75,21.25,0.74068993
peak,xy,53,43,26.75,21.75,0.83469385
peak,xy,53,44,26.75,22.25,0.9140776
peak,xy,53,45,26.75,22.75,0.97016716
peak,xy,53,46,26.75,23.25,0.9990899
peak,xy,53,47,26.75,23.75,1.003771
peak,xy,53,48,26.75,24.25,0.99325645
peak,xy,53,49,26.75,24.75,0.98372614
peak,xy,53,50,26.75,25.25,0.9896944
peak,xy,53,51,26.75,25.75,1.0071131
peak,xy,53,52,26.75,26.25,1.0186005
peak,xy,53,53,26.75,26.75,1.0128855
peak,xy,53,54,26.75,27.25,0.9833601
peak,xy,53,55,26.75,27.75,0.92821383
peak,xy,53,56,26.75,28.25,0.85150206
peak,xy,53,57,26.75,28.75,0.75961053
peak,xy,53,58,26.75,29.25,0.6605626
peak,xy,53,59,26.75,29.75,0.5642168
peak,xy,53,60,26.75,30.25,0.47775078
peak,xy,53,61,26.75,30.75,0.40504813
peak,xy,53,62,26.75,31.25,0.34640938
peak,xy,53,63,26.75,31.75,0.29869002
peak,xy,53,64,26.75,32.25,0.26316762
peak,xy,53,65,26.75,32.75,0.23763004
peak,xy,53,66,26.75,33.25,0.21930477
peak,xy,53,67,26.75,33.75,0.2057949
peak,xy,53,68,26.75,34.25,0.19488041
peak,xy,53,69,26.75,34.75,0.18658666
peak,xy,53,70,26.75,35.25,0.17840482
peak,xy,53,71,26.75,35.75,0.17078993
peak,xy,53,72,26.75,36.25,0.16574532
peak,xy,53,73,26.75,36.75,0.162247
peak,xy,53,74,26.75,37.25,0.15889305
peak,xy,53,75,26.75,37.75,0.1560421
peak,xy,53,76,26.75,38.25,0.15463026
peak,xy,53,77,26.75,38.75,0.1547101
peak,xy,53,78,26.75,39.25,0.15474306
peak,xy,53,79,26.75,39.75,0.15228531
peak,xy,53,80,26.75,40.25,0.14698146
peak,xy,53,81,26.75,40.75,0.14066933
peak,xy,53,82,26.75,41.25,0.13794842
peak,xy,53,83,26.75,41.75,0.13639599
peak,xy,53,84,26.75,42.25,0.13585065
peak,xy,53,85,26.75,42.75,0.13123108
peak,xy,53,86,26.75,43.25,0.124524996
peak,xy,53,87,26.75,43.75,0.11889382
peak,xy,53,88,26.75,44.25,0.11716789
peak,xy,53,89,26.75,44.75,0.11785527
peak,xy,53,90,26.75,45.25,0.117173016
peak,xy,53,91,26.75,45.75,0.108235836
peak,xy,53,92,26.75,46.25,0.088700704
peak,xy,53,93,26.75,46.75,0.05955305
peak,xy,53,94,26.75,47.25,0.026873825
peak,xy,53,95,26.75,47.75,0.0033357495
peak,xy,53,96,26.75,48.25,0.0014017734
peak,xy,53,97,26.75,48.75,0.0005808143
peak,xy,53,98,26.75,49.25,0.0002322561
peak,xy,53,99,26.75,49.75,0.00018428185
peak,xy,54,0,27.25,0.25,0.00019318303
peak,xy,54,1,27.25,0.75,0.00024162029
peak,xy,54,2,27.25,1.25,0.00056079694
peak,xy,54,3,27.25,1.75,0.0013424067
peak,xy,54,4,27.25,2.25,0.0031879104
peak,xy,54,5,27.25,2.75,0.026325898
peak,xy,54,6,27.25,3.25,0.05816076
peak,xy,54,7,27.25,3.75,0.08664129
peak,xy,54,8,27.25,4.25,0.10616547
peak,xy,54,9,27.25,4.75,0.11625773
peak,xy,54,10,27.25,5.25,0.11903671
peak,xy,54,11,27.25,5.75,0.119984485
peak,xy,54,12,27.25,6.25,0.12287294
peak,xy,54,13,27.25,6.75,0.12797786
peak,xy,54,14,27.25,7.25,0.13198102
peak,xy,54,15,27.25,7.75,0.13367088
peak,xy,54,16,27.25,8.25,0.13227114
peak,xy,54,17,27.25,8.75,0.13041773
peak,xy,54,18,27.25,9.25,0.13365233
peak,xy,54,19,27.25,9.75,0.14010866
peak,xy,54,20,27.25,10.25,0.1467032
peak,xy,54,21,27.25,10.75,0.1503043
peak,xy,54,22,27.25,11.25,0.15116507
peak,xy,54,23,27.25,11.75,0.15380506
peak,xy,54,24,27.25,12.25,0.15795389
peak,xy,54,25,27.25,12.75,0.16064645
peak,xy,54,26,27.25,13.25,0.16287117
peak,xy,54,27,27.25,13.75,0.16562217
peak,xy,54,28,27.25,14.25,0.16758482
peak,xy,54,29,27.25,14.75,0.17063004
peak,xy,54,30,27.25,15.25,0.17687117
peak,xy,54,31,27.25,15.75,0.1847943
peak,xy,54,32,27.25,16.25,0.19428957
peak,xy,54,33,27.25,16.75,0.20608386
peak,xy,54,34,27.25,17.25,0.224398
peak,xy,54,35,27.25,17.75,0.24802542
peak,xy,54,36,27.25,18.25,0.2796806
peak,xy,54,37,27.25,18.75,0.32136416
peak,xy,54,38,27.25,19.25,0.3748016
peak,xy,54,39,27.25,19.75,0.43987238
peak,xy,54,40,27.25,20.25,0.5181223
peak,xy,54,41,27.25,20.75,0.6062679
peak,xy,54,42,27.25,21.25,0.69910896
peak,xy,54,43,27.25,21.75,0.78859925
peak,xy,54,44,27.25,22.25,0.86852765
peak,xy,54,45,27.25,22.75,0.93140745
peak,xy,54,46,27.25,23.25,0.97413725
peak,xy,54,47,27.25,23.75,0.9980793
peak,xy,54,48,27.25,24.25,1.0095143
peak,xy,54,49,27.25,24.75,1.012986
peak,xy,54,50,27.25,25.25,1.0156289
peak,xy,54,51,27.25,25.75,1.0145224
peak,xy,54,52,27.25,26.25,1.0052903
peak,xy,54,53,27.25,26.75,0.98126817
peak,xy,54,54,27.25,27.25,0.93882585
peak,xy,54,55,27.25,27.75,0.87754035
peak,xy,54,56,27.25,28.25,0.79999113
peak,xy,54,57,27.25,28.75,0.7108267
peak,xy,54,58,27.25,29.25,0.61797434
peak,xy,54,59,27.25,29.75,0.52820575
peak,xy,54,60,27.25,30.25,0.4484055
peak,xy,54,61,27.25,30.75,0.38072616
peak,xy,54,62,27.25,31.25,0.32782042
peak,xy,54,63,27.25,31.75,0.28619808
peak,xy,54,64,27.25,32.25,0.25335276
peak,xy,54,65,27.25,32.75,0.23071164
peak,xy,54,66,27.25,33.25,0.21297297
peak,xy,54,67,27.25,33.75,0.20063916
peak,xy,54,68,27.25,34.25,0.19068076
peak,xy,54,69,27.25,34.75,0.18280111
peak,xy,54,70,27.25,35.25,0.17385456
peak,xy,54,71,27.25,35.75,0.16738798
peak,xy,54,72,27.25,36.25,0.1628125
peak,xy,54,73,27.25,36.75,0.15941848
peak,xy,54,74,27.25,37.25,0.15523103
peak,xy,54,75,27.25,37.75,0.15270883
peak,xy,54,76,27.25,38.25,0.15094222
peak,xy,54,77,27.25,38.75,0.14999416
peak,xy,54,78,27.25,39.25,0.1502648
peak,xy,54,79,27.25,39.75,0.14811541
peak,xy,54,80,27.25,40.25,0.14257105
peak,xy,54,81,27.25,40.75,0.13662614
peak,xy,54,82,27.25,41.25,0.13212481
peak,xy,54,83,27.25,41.75,0.13089311
peak,xy,54,84,27.25,42.25,0.13046962
peak,xy,54,85,27.25,42.75,0.12715402
peak,xy,54,86,27.25,43.25,0.122385025
peak,xy,54,87,27.25,43.75,0.11703654
peak,xy,54,88,27.25,44.25,0.11563632
peak,xy,54,89,27.25,44.75,0.117546104
peak,xy,54,90,27.25,45.25,0.11545229
peak,xy,54,91,27.25,45.75,0.10577729
peak,xy,54,92,27.25,46.25,0.08606049
peak,xy,54,93,27.25,46.75,0.057594594
peak,xy,54,94,27.25,47.25,0.025951589
peak,xy,54,95,27.25,47.75,0.003195525
peak,xy,54,96,27.25,48.25,0.0013534412
peak,xy,54,97,27.25,48.75,0.0005701697
peak,xy,54,98,27.25,49.25,0.00023350211
peak,xy,54,99,27.25,49.75,0.0001828969
peak,xy,55,0,27.75,0.25,0.00019065005
peak,xy,55,1,27.75,0.75,0.00023940078
peak,xy,55,2,27.75,1.25,0.0005598786
peak,xy,55,3,27.75,1.75,0.0013248725
peak,xy,55,4,27.75,2.25,0.0031759674
peak,xy,55,5,27.75,2.75,0.026221959
peak,xy,55,6,27.75,3.25,0.057874087
peak,xy,55,7,27.75,3.75,0.08619776
peak,xy,55,8,27.75,4.25,0.105884016
peak,xy,55,9,27.75,4.75,0.11627357
peak,xy,55,10,27.75,5.25,0.11967471
peak,xy,55,11,27.75,5.75,0.12098367
peak,xy,55,12,27.75,6.25,0.12394274
