run,signal,frequency_ghz,power
Bz,my,5032.118076149809,1.4570439307750643e-22
Bz,my,5034.1611610365935,9.524887997055025e-23
Bz,my,5036.204245923377,1.180569689110824e-22
Bz,my,5038.247330810163,3.4302980531734224e-23
Bz,my,5040.290415696946,3.521934409637616e-22
Bz,my,5042.333500583731,8.314928002069357e-22
Bz,my,5044.376585470515,2.6091221318823374e-22
Bz,my,5046.419670357299,8.294167616541215e-24
Bz,my,5048.462755244083,7.721176657552529e-22
Bz,my,5050.505840130868,1.0124942051604764e-21
Bz,my,5052.548925017652,7.727478191956081e-23
Bz,my,5054.592009904437,2.103541380975973e-22
Bz,my,5056.635094791221,4.540269554731363e-22
Bz,my,5058.678179678005,3.205941027328193e-22
Bz,my,5060.72126456479,8.881810668453605e-23
Bz,my,5062.764349451573,4.797703618849055e-22
Bz,my,5064.807434338359,6.348757206339987e-22
Bz,my,5066.850519225143,3.36479374142987e-22
Bz,my,5068.893604111927,5.35220696559488e-23
Bz,my,5070.936688998711,2.1839502092365513e-22
Bz,my,5072.979773885495,1.0483366126232642e-21
Bz,my,5075.0228587722795,4.818931445377477e-22
Bz,my,5077.065943659064,8.007218094443438e-23
Bz,my,5079.109028545849,5.377648321005341e-23
Bz,my,5081.152113432633,5.138221736138642e-22
Bz,my,5083.195198319418,7.322814321324206e-22
Bz,my,5085.238283206201,9.94827365168218e-22
Bz,my,5087.281368092986,3.928329674432649e-22
Bz,my,5089.32445297977,3.6811066625168447e-22
Bz,my,5091.367537866555,3.7726689591596914e-22
Bz,my,5093.410622753339,3.5459534782311892e-22
Bz,my,5095.453707640123,8.645000958274272e-22
Bz,my,5097.4967925269075,9.103475097144117e-22
Bz,my,5099.539877413692,5.158153256323715e-22
Bz,my,5101.582962300476,3.5609069122653053e-22
Bz,my,5103.62604718726,8.647114136199626e-22
Bz,my,5105.669132074046,6.201528947205555e-22
Bz,my,5107.712216960829,2.7135320993906165e-22
Bz,my,5109.755301847614,4.913132905885571e-22
Bz,my,5111.798386734397,6.023511711148161e-22
Bz,my,5113.841471621182,2.1028550002219647e-21
Bz,my,5115.884556507966,2.3216121066147304e-21
Bz,my,5117.927641394751,1.7839438594942865e-21
Bz,my,5119.9707262815355,1.8140931798265552e-21
Bz,my,5122.01381116832,1.3860693414054367e-21
Bz,my,5124.056896055104,6.352993794843862e-22
Bz,my,5126.099980941888,2.5747539170658306e-21
Bz,my,5128.143065828672,8.128651950907483e-21
Bz,my,5130.186150715457,5.815474620075956e-21
Bz,my,5132.229235602242,3.115452246015695e-21
Bz,my,5134.272320489025,1.3274697421545567e-20
Bz,my,5136.31540537581,6.690143063115798e-21
Bz,my,5138.358490262594,5.21407932959002e-21
Bz,my,5140.401575149378,4.032277042683301e-21
Bz,my,5142.4446600361625,3.1100720828484507e-21
Bz,my,5144.487744922948,1.942916681314181e-21
Bz,my,5146.530829809732,5.5573778616637734e-21
Bz,my,5148.573914696516,1.945851043925721e-20
Bz,my,5150.6169995833,1.5659908841640875e-20
Bz,my,5152.660084470084,8.574155530816144e-21
Bz,my,5154.703169356869,7.925707194546992e-21
Bz,my,5156.746254243653,2.481489391193907e-21
Bz,my,5158.789339130438,4.496543381019398e-21
Bz,my,5160.832424017222,4.169351258815539e-21
Bz,my,5162.875508904006,3.36003173615448e-22
Bz,my,5164.9185937907905,1.0421841934463127e-21
Bz,my,5166.961678677574,1.3100011101400524e-21
Bz,my,5169.004763564359,1.501252275039976e-21
Bz,my,5171.047848451144,8.307389777829845e-22
Bz,my,5173.090933337928,1.2983913257046076e-21
Bz,my,5175.134018224712,4.473021007750115e-22
Bz,my,5177.177103111497,1.6430673359304182e-22
Bz,my,5179.22018799828,5.3619209157167e-22
Bz,my,5181.263272885065,2.118679917621465e-22
Bz,my,5183.30635777185,2.241843303762418e-21
Bz,my,5185.349442658634,3.495730130068056e-21
Bz,my,5187.3925275454185,1.0389630253704797e-21
Bz,my,5189.435612432202,9.124849674521372e-22
Bz,my,5191.478697318987,1.2376297797312151e-21
Bz,my,5193.521782205771,1.2885509218939752e-22
Bz,my,5195.564867092555,2.583521388419198e-22
Bz,my,5197.60795197934,2.6206104526905997e-22
Bz,my,5199.651036866125,1.8346247679197358e-22
Bz,my,5201.694121752908,6.677557611504218e-22
Bz,my,5203.737206639693,4.048757408330373e-22
Bz,my,5205.7802915264765,2.9153996363630128e-22
Bz,my,5207.823376413261,4.104825014520408e-22
Bz,my,5209.8664613000465,7.536707728846835e-22
Bz,my,5211.90954618683,1.1145313959268473e-22
Bz,my,5213.952631073615,1.4621361866366583e-22
Bz,my,5215.995715960399,8.908741947769325e-23
Bz,my,5218.038800847183,2.021629189622431e-22
Bz,my,5220.081885733967,6.0963490963256935e-24
Bz,my,5222.124970620753,2.5627586814850404e-23
Bz,my,5224.168055507536,4.844272656893286e-23
Bz,my,5226.211140394321,1.6930367385879347e-22
Bz,my,5228.2542252811045,1.6055819183090067e-22
Bz,my,5230.297310167889,7.003614046567498e-23
Bz,my,5232.3403950546735,1.5275887449969216e-21
Bz,my,5234.383479941457,1.1797283673372136e-21
Bz,my,5236.426564828243,9.090927402910222e-22
Bz,my,5238.469649715027,3.750739992125306e-22
Bz,my,5240.512734601811,3.717857089464051e-22
Bz,my,5242.555819488595,2.148842387491421e-21
Bz,my,5244.598904375379,2.0431933898363987e-21
Bz,my,5246.641989262163,7.14691489349138e-23
Bz,my,5248.685074148949,3.2348254271621047e-22
Bz,my,5250.7281590357325,8.445513389628346e-23
Bz,my,5252.771243922517,8.64351707677994e-22
Bz,my,5254.8143288093015,1.2555670397158499e-21
Bz,my,5256.857413696085,2.3865413210740666e-21
Bz,my,5258.90049858287,9.520099641227454e-22
Bz,my,5260.943583469653,1.5725108611092982e-22
Bz,my,5262.986668356439,2.658713761280202e-22
Bz,my,5265.029753243223,1.8437566712500683e-22
Bz,my,5267.072838130007,1.2538253855761748e-23
Bz,my,5269.115923016791,4.3913005052275223e-23
Bz,my,5271.159007903576,1.1550928590390995e-22
Bz,my,5273.2020927903595,2.3642396448117687e-22
Bz,my,5275.245177677145,2.0063635267121817e-22
Bz,my,5277.2882625639295,1.046267637145983e-22
Bz,my,5279.331347450713,4.5418127428926856e-23
Bz,my,5281.374432337498,9.075330563225172e-24
Bz,my,5283.417517224281,5.350403746049401e-23
Bz,my,5285.460602111066,1.1135721138216512e-23
Bz,my,5287.50368699785,8.816725368271396e-23
Bz,my,5289.546771884635,3.859729234225697e-22
Bz,my,5291.589856771419,2.2456645888094444e-22
Bz,my,5293.632941658204,1.073390210567262e-23
Bz,my,5295.6760265449875,1.0028724244881817e-22
Bz,my,5297.719111431772,5.067374501394335e-23
Bz,my,5299.762196318556,7.509140531256042e-23
Bz,my,5301.805281205341,1.4224047077709796e-22
Bz,my,5303.848366092126,1.0353935074627984e-22
Bz,my,5305.891450978909,5.717176068406258e-23
Bz,my,5307.934535865694,2.89683976703243e-23
Bz,my,5309.977620752478,2.237984400167591e-22
Bz,my,5312.020705639262,5.61422149428609e-22
Bz,my,5314.063790526047,7.393868824179871e-23
Bz,my,5316.106875412831,1.871294612206571e-22
Bz,my,5318.1499602996155,1.2710017561896343e-22
Bz,my,5320.1930451864,3.4624476531406214e-22
Bz,my,5322.236130073184,2.2345505001903222e-23
Bz,my,5324.279214959968,1.780711450395757e-22
Bz,my,5326.322299846753,7.276247460909159e-22
Bz,my,5328.365384733537,6.764486598938309e-22
Bz,my,5330.408469620322,3.986748218023995e-22
Bz,my,5332.451554507105,4.321185966972818e-22
Bz,my,5334.49463939389,1.3325852452462608e-22
Bz,my,5336.537724280674,1.1936390269958567e-22
Bz,my,5338.580809167458,1.222137321635193e-22
Bz,my,5340.6238940542435,5.479054643654427e-22
Bz,my,5342.666978941028,4.0996270848175214e-22
Bz,my,5344.710063827812,7.998013079227464e-22
Bz,my,5346.753148714596,9.910763766377817e-22
Bz,my,5348.796233601381,5.527798215777982e-22
Bz,my,5350.839318488164,2.49414156178562e-22
Bz,my,5352.882403374949,6.293808478169654e-23
Bz,my,5354.925488261733,3.3040146849492054e-22
Bz,my,5356.968573148518,1.759725645840398e-22
Bz,my,5359.011658035302,2.59024497657389e-23
Bz,my,5361.054742922086,9.792417689635756e-23
Bz,my,5363.0978278088705,3.302350046133833e-22
Bz,my,5365.140912695655,8.533562875357153e-22
Bz,my,5367.18399758244,1.5801574852211364e-21
Bz,my,5369.227082469224,1.637193290006284e-22
Bz,my,5371.270167356008,1.453857414907291e-22
Bz,my,5373.313252242792,1.2273862243040093e-22
Bz,my,5375.356337129577,1.4824805863424833e-23
Bz,my,5377.39942201636,7.966902968515315e-23
Bz,my,5379.442506903145,1.4512866332345008e-22
Bz,my,5381.48559178993,4.53242473034593e-22
Bz,my,5383.528676676714,9.154200232993237e-22
Bz,my,5385.5717615634985,2.792191117691268e-22
Bz,my,5387.614846450282,5.158350875274281e-22
Bz,my,5389.657931337067,2.4799497632423647e-22
Bz,my,5391.701016223851,2.538057811844187e-23
Bz,my,5393.744101110636,3.8076905169423424e-22
Bz,my,5395.78718599742,1.4943380805356476e-21
Bz,my,5397.830270884205,9.168426217365206e-22
Bz,my,5399.873355770988,4.198195392617558e-25
Bz,my,5401.916440657773,3.6266714588111283e-22
Bz,my,5403.9595255445565,5.9009939241380435e-22
Bz,my,5406.002610431341,3.61089263044488e-22
Bz,my,5408.0456953181265,1.693301484921319e-22
Bz,my,5410.08878020491,4.1317870705395823e-23
Bz,my,5412.131865091695,1.541628726360851e-22
Bz,my,5414.174949978479,1.5059307452924226e-22
Bz,my,5416.218034865263,5.921586584031585e-23
Bz,my,5418.261119752047,2.2787910270719416e-22
Bz,my,5420.304204638833,5.747026309250088e-22
Bz,my,5422.347289525616,2.6197309091241894e-22
Bz,my,5424.390374412401,4.658954852177016e-22
Bz,my,5426.4334592991845,1.6385398317056118e-22
Bz,my,5428.476544185969,1.44257976570768e-22
Bz,my,5430.519629072754,2.9362117192645694e-22
Bz,my,5432.562713959538,1.9797616374769822e-22
Bz,my,5434.605798846323,6.876608606826749e-23
Bz,my,5436.648883733107,7.666901247051352e-23
Bz,my,5438.691968619891,2.562655477273939e-22
Bz,my,5440.735053506675,2.922839745742722e-22
Bz,my,5442.778138393459,3.795625211066838e-23
Bz,my,5444.821223280243,7.786022139568899e-23
Bz,my,5446.864308167029,7.51135588308196e-23
Bz,my,5448.9073930538125,8.224993703985832e-23
Bz,my,5450.950477940597,2.7019353152450927e-22
Bz,my,5452.9935628273815,6.063856134287309e-23
Bz,my,5455.036647714165,3.130528079057884e-22
Bz,my,5457.07973260095,5.962894947510872e-23
Bz,my,5459.122817487735,1.2167933268410748e-23
Bz,my,5461.165902374519,2.3696288178673883e-23
Bz,my,5463.208987261303,1.3115454255654333e-23
Bz,my,5465.252072148087,2.426398309507632e-22
Bz,my,5467.295157034871,6.402143797746766e-23
Bz,my,5469.338241921656,1.8127569182219737e-22
Bz,my,5471.38132680844,4.774215532189842e-22
Bz,my,5473.424411695225,7.445023297121857e-22
Bz,my,5475.4674965820095,1.5810257655623511e-22
Bz,my,5477.510581468793,5.6838336038737694e-24
Bz,my,5479.553666355578,4.620800692130246e-23
Bz,my,5481.596751242361,2.4344461999840714e-24
Bz,my,5483.639836129146,5.393974031617171e-23
Bz,my,5485.682921015931,4.457571307848135e-23
Bz,my,5487.726005902715,1.0184966498914841e-22
Bz,my,5489.769090789499,2.4205400326552235e-22
Bz,my,5491.812175676284,3.2289718055188423e-22
Bz,my,5493.8552605630675,5.68749219722726e-22
Bz,my,5495.898345449852,1.806654516129845e-22
Bz,my,5497.941430336636,3.4538269090763537e-22
Bz,my,5499.984515223421,1.8276417689783365e-22
Bz,my,5502.027600110206,5.938550864212697e-23
Bz,my,5504.070684996989,2.518085908398206e-22
Bz,my,5506.113769883774,7.094962153051503e-23
Bz,my,5508.156854770558,3.280370887367846e-22
Bz,my,5510.199939657342,1.3465479792619118e-21
Bz,my,5512.243024544127,9.803655232777689e-22
Bz,my,5514.286109430912,2.371603850602598e-22
Bz,my,5516.3291943176955,9.79419794299671e-24
Bz,my,5518.37227920448,1.0262442081784022e-22
Bz,my,5520.415364091264,2.230270182934291e-22
Bz,my,5522.458448978048,2.261945156114209e-22
Bz,my,5524.501533864834,1.905359239311591e-22
Bz,my,5526.544618751617,4.281339808087461e-22
Bz,my,5528.587703638402,6.943416555491084e-22
Bz,my,5530.630788525186,1.5525085044850558e-22
Bz,my,5532.67387341197,9.221792585434445e-23
Bz,my,5534.716958298754,7.488471403786568e-22
Bz,my,5536.760043185538,3.2369429205956153e-22
Bz,my,5538.8031280723235,1.143200105865719e-22
Bz,my,5540.846212959108,2.0134014882068077e-22
Bz,my,5542.889297845892,2.6521694206900136e-23
Bz,my,5544.932382732676,2.2846319172064603e-22
Bz,my,5546.975467619461,5.252917206449069e-22
Bz,my,5549.018552506244,2.4208292967666235e-22
Bz,my,5551.06163739303,3.6096022103042984e-22
Bz,my,5553.104722279814,9.116405400269424e-22
Bz,my,5555.147807166598,1.8668158368944833e-21
Bz,my,5557.190892053382,1.1415924219716432e-21
Bz,my,5559.233976940166,7.562300490376597e-22
Bz,my,5561.277061826951,2.255041194598394e-22
Bz,my,5563.320146713735,9.776460571411128e-22
Bz,my,5565.36323160052,1.7343471483844937e-22
Bz,my,5567.406316487304,1.3697546621613688e-21
Bz,my,5569.449401374089,1.998331023086196e-21
Bz,my,5571.492486260872,4.422630660535798e-22
Bz,my,5573.535571147657,5.09368874903305e-21
Bz,my,5575.57865603444,2.7567514493305613e-21
Bz,my,5577.621740921226,3.472624625290215e-21
Bz,my,5579.66482580801,2.2459887722224672e-21
Bz,my,5581.707910694794,4.235507323492784e-21
Bz,my,5583.7509955815785,2.1038280371755282e-20
Bz,my,5585.794080468363,1.4656867724487638e-20
Bz,my,5587.837165355147,9.559163082654309e-22
Bz,my,5589.880250241931,2.1553964660694568e-21
Bz,my,5591.923335128716,5.2134817980391555e-22
Bz,my,5593.9664200155,1.4447719655734997e-21
Bz,my,5596.009504902285,2.6509878870509167e-21
Bz,my,5598.052589789068,6.742981781954712e-22
Bz,my,5600.095674675853,1.3598217849712874e-20
Bz,my,5602.1387595626375,1.971354089372323e-20
Bz,my,5604.181844449422,1.4891865907724402e-20
Bz,my,5606.2249293362065,8.062392603957396e-22
Bz,my,5608.26801422299,2.14769662868068e-21
Bz,my,5610.311099109775,2.0971112967674195e-21
Bz,my,5612.354183996559,2.634502466272658e-21
Bz,my,5614.397268883343,2.0791083585989632e-21
Bz,my,5616.440353770128,3.054447725108325e-22
Bz,my,5618.483438656913,1.5290121326204526e-21
Bz,my,5620.526523543696,1.6835468677138447e-21
Bz,my,5622.569608430481,1.1600246547640764e-21
Bz,my,5624.612693317265,1.775692107254463e-21
Bz,my,5626.655778204049,1.3690786369329734e-21
Bz,my,5628.698863090834,1.1763971842643563e-21
Bz,my,5630.741947977618,2.1189075391004004e-21
Bz,my,5632.785032864403,6.974104671178926e-22
Bz,my,5634.828117751187,6.918782810418796e-23
Bz,my,5636.871202637971,2.333896066346049e-22
Bz,my,5638.914287524755,5.807912419881397e-23
Bz,my,5640.95737241154,2.8816919651471825e-22
Bz,my,5643.000457298324,4.71838877120042e-22
Bz,my,5645.043542185109,4.239946309358818e-22
Bz,my,5647.0866270718925,6.453204978134774e-22
Bz,my,5649.129711958677,7.818285861183472e-22
Bz,my,5651.172796845462,9.580285064257262e-22
Bz,my,5653.215881732245,3.8081875030736346e-24
Bz,my,5655.25896661903,7.595791636117513e-22
Bz,my,5657.302051505815,9.214824808953433e-22
Bz,my,5659.345136392599,4.633424327834635e-22
Bz,my,5661.388221279383,2.776085085881341e-22
Bz,my,5663.431306166167,2.1040555231750714e-22
Bz,my,5665.474391052951,1.3521782042351365e-23
Bz,my,5667.517475939736,9.476563109391317e-23
Bz,my,5669.5605608265205,1.9521776305883517e-22
Bz,my,5671.603645713305,1.1992378734129788e-22
Bz,my,5673.6467306000895,5.580973028618314e-22
Bz,my,5675.689815486873,7.327705920914506e-23
Bz,my,5677.732900373658,9.773554639406214e-23
Bz,my,5679.775985260442,9.548746429535708e-23
Bz,my,5681.819070147226,1.1397400727043848e-22
Bz,my,5683.862155034011,3.606267055602314e-23
Bz,my,5685.905239920795,2.96062063672051e-22
Bz,my,5687.948324807579,3.1997840512785816e-22
Bz,my,5689.991409694364,5.852713275475746e-22
Bz,my,5692.034494581148,7.939097369292677e-23
Bz,my,5694.077579467932,2.2709789832442934e-23
Bz,my,5696.1206643547175,4.6352454614213584e-23
Bz,my,5698.163749241501,4.8894872136950745e-23
Bz,my,5700.206834128286,7.174291740436446e-22
Bz,my,5702.249919015069,1.8369063171987027e-21
Bz,my,5704.293003901854,6.678262581495196e-22
Bz,my,5706.336088788638,6.893655040766677e-22
Bz,my,5708.379173675423,7.441200069353808e-23
Bz,my,5710.422258562207,5.352484345180314e-23
Bz,my,5712.465343448992,5.43560718000407e-23
Bz,my,5714.5084283357755,1.6853512548985098e-22
Bz,my,5716.55151322256,5.213840512069689e-22
Bz,my,5718.594598109344,1.9353771097518234e-22
Bz,my,5720.637682996128,1.429712489881949e-22
Bz,my,5722.680767882914,5.896930004437584e-22
Bz,my,5724.723852769697,8.466206451993492e-22
Bz,my,5726.766937656482,1.3337645328557388e-21
Bz,my,5728.810022543266,7.383207020779941e-22
Bz,my,5730.85310743005,2.83755206835033e-22
Bz,my,5732.8961923168345,1.5793974351521085e-23
Bz,my,5734.93927720362,1.4911545934963546e-22
Bz,my,5736.9823620904035,3.503826970409823e-22
Bz,my,5739.025446977188,1.5685821018081072e-22
Bz,my,5741.068531863972,2.6180681291554305e-23
Bz,my,5743.111616750756,1.5341742742546013e-22
Bz,my,5745.154701637541,1.0550391098348401e-22
Bz,my,5747.197786524324,6.568483172772907e-23
Bz,my,5749.24087141111,1.3073494356647355e-22
Bz,my,5751.283956297894,1.9917298818916445e-23
Bz,my,5753.327041184678,1.5326293058099101e-22
Bz,my,5755.370126071462,4.729969083890358e-22
Bz,my,5757.413210958246,1.8599549886535875e-22
Bz,my,5759.456295845031,1.50553201273282e-22
Bz,my,5761.499380731816,2.3129667439132414e-22
Bz,my,5763.5424656186,7.184601071548172e-22
Bz,my,5765.585550505384,5.577789903297948e-22
Bz,my,5767.628635392169,2.367020972777739e-22
Bz,my,5769.671720278952,5.0214614004062833e-23
Bz,my,5771.714805165737,1.3510348524706918e-22
Bz,my,5773.75789005252,3.3711750422057795e-22
Bz,my,5775.800974939306,2.0624998309167372e-23
Bz,my,5777.84405982609,8.81257911434821e-23
Bz,my,5779.887144712874,3.3119764108772e-22
Bz,my,5781.930229599659,2.4829180543093687e-22
Bz,my,5783.973314486443,1.3109196852127131e-22
Bz,my,5786.016399373227,2.507084683355634e-22
Bz,my,5788.059484260012,1.0716152177739463e-22
Bz,my,5790.102569146797,3.112921432844905e-23
Bz,my,5792.14565403358,7.607568742929143e-23
Bz,my,5794.188738920365,6.262008419583079e-23
Bz,my,5796.231823807148,4.1675123795098694e-22
Bz,my,5798.274908693933,4.956652462626905e-22
Bz,my,5800.317993580718,5.223212678370943e-22
Bz,my,5802.361078467502,3.1240296437881003e-22
Bz,my,5804.4041633542865,2.401689903345063e-22
Bz,my,5806.447248241071,1.028683771946334e-21
Bz,my,5808.490333127855,8.61930429738282e-22
Bz,my,5810.533418014639,1.57270928341031e-22
Bz,my,5812.576502901423,5.194741935195219e-23
Bz,my,5814.619587788208,2.421424021923646e-22
Bz,my,5816.662672674993,8.417766057499204e-22
Bz,my,5818.705757561776,6.081310443890917e-22
Bz,my,5820.748842448561,5.997861157834179e-22
Bz,my,5822.7919273353455,5.120792703992315e-22
Bz,my,5824.835012222129,2.9537050541450542e-22
Bz,my,5826.8780971089145,2.8352875050979284e-22
Bz,my,5828.921181995699,5.278295953982969e-23
Bz,my,5830.964266882483,5.099828885109669e-22
Bz,my,5833.007351769267,5.461985639093557e-22
Bz,my,5835.050436656051,3.5610042482078164e-23
Bz,my,5837.093521542835,4.7781340730072505e-23
Bz,my,5839.13660642962,2.657385302141216e-23
Bz,my,5841.179691316404,2.4547698581361316e-22
Bz,my,5843.222776203189,1.2424632553249068e-22
Bz,my,5845.265861089973,1.849585905195211e-22
Bz,my,5847.308945976757,3.6163722455988844e-22
Bz,my,5849.352030863542,2.2879931877470088e-23
Bz,my,5851.395115750325,5.2665745048284834e-23
Bz,my,5853.438200637111,1.4502104784974026e-22
Bz,my,5855.481285523895,9.482210446546353e-23
Bz,my,5857.524370410679,5.555968838278264e-22
Bz,my,5859.567455297463,4.3819036104503964e-23
Bz,my,5861.610540184248,1.8155071156674487e-22
Bz,my,5863.6536250710315,1.2769010445237948e-22
Bz,my,5865.696709957816,1.8780340612410843e-22
Bz,my,5867.7397948446005,3.6318818982759344e-23
Bz,my,5869.782879731385,8.719716337404498e-24
Bz,my,5871.82596461817,1.6939114627711103e-22
Bz,my,5873.869049504953,1.512152160464274e-22
Bz,my,5875.912134391738,2.9025621270033347e-22
Bz,my,5877.955219278522,1.7808389851128888e-22
Bz,my,5879.998304165307,1.4396340116291193e-22
Bz,my,5882.041389052091,7.008261438055845e-24
Bz,my,5884.084473938876,2.462736205191704e-22
Bz,my,5886.127558825659,1.0464929877428727e-22
Bz,my,5888.170643712444,2.403523591072129e-22
Bz,my,5890.213728599228,1.753272889579383e-22
Bz,my,5892.256813486013,1.718579029156618e-22
Bz,my,5894.2998983727975,2.637637428645971e-22
Bz,my,5896.342983259581,5.871059369475294e-23
Bz,my,5898.386068146366,2.4988104399994165e-22
Bz,my,5900.42915303315,4.6420886768184584e-23
Bz,my,5902.472237919934,1.4546262924204745e-22
Bz,my,5904.515322806718,6.929500098698265e-23
Bz,my,5906.558407693503,1.3073995160615026e-23
Bz,my,5908.601492580287,1.0533098648982775e-22
Bz,my,5910.644577467072,3.310515291388327e-22
Bz,my,5912.687662353856,3.4174696980437243e-22
Bz,my,5914.73074724064,2.0494237291452307e-23
Bz,my,5916.773832127425,6.978717858787765e-22
Bz,my,5918.816917014209,9.147701164675624e-22
Bz,my,5920.860001900994,2.277126495659884e-23
Bz,my,5922.903086787777,5.087167358740802e-23
Bz,my,5924.946171674562,1.5901768092973527e-22
Bz,my,5926.989256561346,3.1541099941991928e-22
Bz,my,5929.03234144813,4.780340098212639e-22
Bz,my,5931.0754263349145,1.1463052786337968e-22
Bz,my,5933.1185112217,5.552373679636004e-23
Bz,my,5935.1615961084835,1.3716653132874681e-22
Bz,my,5937.204680995268,1.193113126064153e-22
Bz,my,5939.247765882052,7.1142248272317935e-22
Bz,my,5941.290850768836,1.0405219995532781e-21
Bz,my,5943.333935655621,2.0818176353509891e-22
Bz,my,5945.377020542405,5.1821607839683494e-23
Bz,my,5947.42010542919,5.159894895068013e-23
Bz,my,5949.463190315974,1.1107284972127637e-22
Bz,my,5951.506275202758,5.236955433895266e-22
Bz,my,5953.5493600895425,7.612487265405452e-22
Bz,my,5955.592444976327,2.68851319507371e-22
Bz,my,5957.635529863111,4.835476877644687e-22
Bz,my,5959.678614749896,8.608358431492906e-22
Bz,my,5961.72169963668,2.8567716233255856e-22
Bz,my,5963.764784523464,4.887404510402025e-23
Bz,my,5965.807869410249,3.869358332609163e-22
Bz,my,5967.850954297032,5.196574985989436e-22
Bz,my,5969.894039183817,2.5180200325071014e-22
Bz,my,5971.937124070602,4.290731681778959e-22
Bz,my,5973.980208957386,3.6014901066165535e-22
Bz,my,5976.02329384417,3.661714403435804e-22
Bz,my,5978.066378730954,3.2437242251717377e-22
Bz,my,5980.109463617739,3.5323728406718695e-23
Bz,my,5982.152548504523,2.8528758700466497e-22
Bz,my,5984.195633391308,1.1406663040446243e-22
Bz,my,5986.238718278092,1.1452209244515837e-23
Bz,my,5988.281803164877,5.305022640265103e-23
Bz,my,5990.32488805166,2.5101723848951546e-22
Bz,my,5992.367972938445,1.4248869975067956e-22
Bz,my,5994.411057825228,4.6425057247736185e-23
Bz,my,5996.454142712013,2.0320134201752373e-22
Bz,my,5998.497227598798,1.7933938362701705e-22
Bz,my,6000.540312485582,7.948936904712864e-23
Bz,my,6002.583397372367,1.9652980536871814e-22
Bz,my,6004.626482259151,1.2411929799605913e-22
Bz,my,6006.669567145935,1.6473114277434806e-22
Bz,my,6008.712652032719,1.4954472737338876e-22
Bz,my,6010.755736919505,2.644411943224786e-22
Bz,my,6012.798821806288,6.363703858881603e-23
Bz,my,6014.841906693073,2.1344595702969067e-22
Bz,my,6016.884991579856,1.1977998109618302e-22
Bz,my,6018.928076466641,7.126625470612316e-23
Bz,my,6020.9711613534255,2.8670674100072573e-22
Bz,my,6023.014246240209,1.5514186744660773e-21
Bz,my,6025.0573311269945,1.544167225597632e-21
Bz,my,6027.100416013779,1.255280894026367e-21
Bz,my,6029.143500900563,4.76486413771042e-22
Bz,my,6031.186585787347,1.0363010506213587e-22
Bz,my,6033.229670674131,6.80537342488654e-22
Bz,my,6035.272755560915,3.568107312594458e-21
Bz,my,6037.315840447701,3.9309867759748e-21
Bz,my,6039.358925334484,2.5191904088915818e-21
Bz,my,6041.402010221269,7.50850733782744e-21
Bz,my,6043.4450951080535,1.979784531183544e-21
Bz,my,6045.488179994837,4.771772949519209e-21
Bz,my,6047.531264881622,2.4587303991399756e-20
Bz,my,6049.574349768405,3.736136921622877e-20
Bz,my,6051.617434655191,1.736632310152458e-20
Bz,my,6053.660519541975,9.790006828198349e-21
Bz,my,6055.703604428759,7.509537618728438e-21
Bz,my,6057.746689315543,4.49857955843068e-21
Bz,my,6059.789774202328,5.521835722952494e-22
Bz,my,6061.8328590891115,1.855807814677967e-21
Bz,my,6063.875943975897,4.598745561445892e-21
Bz,my,6065.919028862681,4.045447071799018e-21
Bz,my,6067.962113749465,3.520831575088497e-21
Bz,my,6070.00519863625,1.949079541930546e-21
Bz,my,6072.048283523033,3.1501559882947937e-21
Bz,my,6074.091368409818,4.104031931192562e-21
Bz,my,6076.134453296603,4.569735818453718e-21
Bz,my,6078.177538183387,3.1403304258479752e-21
Bz,my,6080.220623070171,4.949507445727824e-21
Bz,my,6082.263707956956,5.472556017460688e-21
Bz,my,6084.3067928437395,2.8954888868395345e-21
Bz,my,6086.349877730524,2.737525599354346e-22
Bz,my,6088.392962617308,5.634671056258675e-22
Bz,my,6090.436047504093,9.941791018821388e-22
Bz,my,6092.479132390878,6.609538586520707e-22
Bz,my,6094.522217277661,2.29445173092349e-21
Bz,my,6096.565302164446,1.608264291078917e-21
Bz,my,6098.60838705123,1.5059377345035247e-24
Bz,my,6100.651471938014,7.427117359847942e-23
Bz,my,6102.694556824799,7.438400790607937e-23
Bz,my,6104.737641711584,2.2655569460863496e-22
Bz,my,6106.780726598367,2.949104572178575e-22
Bz,my,6108.823811485152,1.8003987865401794e-22
Bz,my,6110.866896371936,9.768558517715773e-22
Bz,my,6112.90998125872,3.7542142093254797e-22
Bz,my,6114.953066145505,1.625488772694494e-22
Bz,my,6116.996151032289,7.947475962486036e-22
Bz,my,6119.039235919074,1.008576263816235e-21
Bz,my,6121.082320805858,1.1639127687421044e-21
Bz,my,6123.125405692642,1.9077026831499267e-22
Bz,my,6125.168490579426,1.0849364915618643e-23
Bz,my,6127.21157546621,3.4482632508817875e-22
Bz,my,6129.254660352995,1.6511114855146378e-22
Bz,my,6131.29774523978,3.4448271887049777e-22
Bz,my,6133.340830126564,2.8171183121800846e-22
Bz,my,6135.383915013348,1.383372490396198e-22
Bz,my,6137.426999900133,1.5146358537444675e-22
Bz,my,6139.470084786916,3.877537408663029e-23
Bz,my,6141.513169673701,1.1204695889860582e-22
Bz,my,6143.556254560485,9.461264367687266e-23
Bz,my,6145.59933944727,8.080356304392728e-24
Bz,my,6147.642424334054,2.5651132043165404e-23
