source,freq_ghz,dataset,preferred,window,start_frac,end_frac,duration_ns,slope_nj_per_s,background_slope_nj_per_s,corrected_slope_nj_per_s,r2,n_points,delta_e_aj,data_path
srcX,800.0,srcX_02ns,True,50_100,0.5,1.0,0.2,-0.017455471007224277,-0.003781098058550842,-0.013674372948673436,0.00020143119683757593,101,-0.045431999999999945,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f800GHz.out/table.txt
srcX,900.0,srcX_02ns,False,00_100,0.0,1.0,0.2,2.9145063317144597,0.016614866149376545,2.8978914655650834,0.604899397442717,201,0.9079314999999999,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f900GHz.out/table.txt
srcX,900.0,srcX_02ns,False,10_100,0.1,1.0,0.2,1.996874785660642,0.019204727045225918,1.977670058615416,0.4893357996949629,181,0.5388238,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f900GHz.out/table.txt
srcX,900.0,srcX_02ns,False,20_100,0.2,1.0,0.2,1.041454495833803,0.009915232723355077,1.0315392631104479,0.2938696341449253,161,0.3284800999999998,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f900GHz.out/table.txt
srcX,900.0,srcX_02ns,False,30_100,0.3,1.0,0.2,0.2545068241866317,0.0024053129798822922,0.2521015112067494,0.0368304821474732,141,0.06102429999999983,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f900GHz.out/table.txt
srcX,900.0,srcX_02ns,False,40_100,0.4,1.0,0.2,-0.35404906557638494,-0.001892966313059807,-0.35215609926332514,0.0935686465260297,121,0.08414699999999997,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f900GHz.out/table.txt
srcX,900.0,srcX_02ns,False,50_100,0.5,1.0,0.2,-0.7733764489137742,-0.003781098058550842,-0.7695953508552233,0.3429755606569884,101,-0.07185240000000002,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f900GHz.out/table.txt
srcX,900.0,srcX_05ns,True,00_100,0.0,1.0,0.49900232295780256,0.3531087277341472,0.005315112917653493,0.3477936148164937,0.1276704218485284,500,0.8359756999999999,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f900GHz.out/table.txt
srcX,900.0,srcX_05ns,True,10_100,0.1,1.0,0.49900232295780256,-0.14589972929718512,0.002772266093196028,-0.14867199539038115,0.1598767170130948,450,0.1797914999999999,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f900GHz.out/table.txt
srcX,900.0,srcX_05ns,True,20_100,0.2,1.0,0.49900232295780256,-0.2748611663479185,0.002094920876264422,-0.2769560872241829,0.6936075014205585,400,-0.1438087000000001,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f900GHz.out/table.txt
srcX,900.0,srcX_05ns,True,30_100,0.3,1.0,0.49900232295780256,-0.20665256554748784,0.002449880744652873,-0.20910244629214073,0.6963462493681958,350,-0.050711300000000153,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f900GHz.out/table.txt
