# t (s)	mx ()	my ()	mz ()	E_total (J)
3.135195065078911e-11	-2.8541566e-08	2.4614335e-09	0.9960291	1.1862449e-18
3.140135736282755e-11	-2.853775e-08	1.9931794e-09	0.99602914	1.186353e-18
3.145044195285271e-11	-2.8612137e-08	1.5583038e-09	0.99602914	1.1861569e-18
3.150170687575835e-11	-2.8751373e-08	1.004219e-09	0.9960291	1.1857086e-18
3.155032330170116e-11	-2.8891563e-08	4.8160553e-10	0.9960292	1.1851076e-18
3.160117312661268e-11	-2.8987884e-08	-1.0585785e-10	0.99602914	1.1843205e-18
3.1651803830904285e-11	-2.9109955e-08	-6.4229966e-10	0.9960291	1.1833691e-18
3.1702208576983014e-11	-2.923584e-08	-1.2557506e-09	0.9960291	1.1822618e-18
3.17500051475411e-11	-2.933693e-08	-1.7924309e-09	0.99602914	1.1810732e-18
3.1802340047230904e-11	-2.9464722e-08	-2.4490356e-09	0.9960292	1.1796248e-18
3.185206933675198e-11	-2.9536247e-08	-3.098488e-09	0.9960292	1.1781212e-18
3.1901627573811814e-11	-2.9539109e-08	-3.6973953e-09	0.9960292	1.1765416e-18
3.195106804722066e-11	-2.9575348e-08	-4.302025e-09	0.99602926	1.1749236e-18
3.2000463686057114e-11	-2.9533386e-08	-4.9695967e-09	0.9960293	1.1733115e-18
3.2052247440074956e-11	-2.952671e-08	-5.645752e-09	0.99602926	1.1716741e-18
3.210178859078123e-11	-2.9426575e-08	-6.342888e-09	0.99602926	1.1702006e-18
3.215150232521115e-11	-2.919674e-08	-7.06625e-09	0.9960294	1.1688464e-18
3.220143697770022e-11	-2.8934478e-08	-7.76124e-09	0.9960294	1.1676357e-18
3.225163257155867e-11	-2.868271e-08	-8.371353e-09	0.9960294	1.1665914e-18
3.2302096199708215e-11	-2.8453828e-08	-9.057522e-09	0.99602944	1.165718e-18
3.235040600358214e-11	-2.815056e-08	-9.7837445e-09	0.9960295	1.1650469e-18
3.240140686070796e-11	-2.781868e-08	-1.059246e-08	0.9960294	1.1645236e-18
3.245029772436453e-11	-2.7389527e-08	-1.1345863e-08	0.9960294	1.16424e-18
3.250204353482199e-11	-2.6885987e-08	-1.2194634e-08	0.99602944	1.1642351e-18
3.255175373462565e-11	-2.6355744e-08	-1.2950659e-08	0.99602944	1.1645555e-18
3.260133567057243e-11	-2.5821686e-08	-1.3648987e-08	0.9960294	1.1647768e-18
3.265063263690908e-11	-2.5188447e-08	-1.4245034e-08	0.99602944	1.1647827e-18
3.27021819025985e-11	-2.4539947e-08	-1.4706612e-08	0.99602944	1.1646342e-18
3.2751148314414886e-11	-2.3971557e-08	-1.5140294e-08	0.9960294	1.1644041e-18
3.280005371478706e-11	-2.336979e-08	-1.5513182e-08	0.9960294	1.1641321e-18
3.285141185002973e-11	-2.273941e-08	-1.5867233e-08	0.99602944	1.1638528e-18
3.2900371279210446e-11	-2.2090912e-08	-1.6175271e-08	0.99602944	1.1636205e-18
3.295187141642035e-11	-2.1430969e-08	-1.6361236e-08	0.9960294	1.1634412e-18
3.300104467236578e-11	-2.0845413e-08	-1.6565323e-08	0.99602944	1.163359e-18
3.305038754972455e-11	-2.029419e-08	-1.6749382e-08	0.99602944	1.1633994e-18
3.310239411522794e-11	-1.9777298e-08	-1.692772e-08	0.9960294	1.1635893e-18
3.3152119433178724e-11	-1.9363403e-08	-1.7114639e-08	0.9960295	1.1639218e-18
3.320200811426178e-11	-1.8945695e-08	-1.7377854e-08	0.99602944	1.1643869e-18
3.325204888328259e-11	-1.8537522e-08	-1.762867e-08	0.9960294	1.1649813e-18
3.330224689673618e-11	-1.8110276e-08	-1.7954827e-08	0.9960294	1.1657163e-18
3.3350093690002054e-11	-1.7655372e-08	-1.8293381e-08	0.99602944	1.1665641e-18
3.34006447284086e-11	-1.7224313e-08	-1.8589974e-08	0.9960294	1.1676403e-18
3.345139282127074e-11	-1.6769409e-08	-1.8965721e-08	0.9960294	1.1689242e-18
3.350232743330864e-11	-1.6269684e-08	-1.93007e-08	0.9960294	1.1704208e-18
3.355081864531693e-11	-1.5760422e-08	-1.9563675e-08	0.9960293	1.1719808e-18
3.360180672450258e-11	-1.5375138e-08	-1.991272e-08	0.9960293	1.1735944e-18
3.365008889817232e-11	-1.4989853e-08	-2.0275355e-08	0.99602926	1.1749845e-18
3.3700500159063156e-11	-1.4520645e-08	-2.071023e-08	0.9960293	1.1760357e-18
3.375049018001971e-11	-1.3996124e-08	-2.1083832e-08	0.99602926	1.1766784e-18
3.380019300483118e-11	-1.3465882e-08	-2.1483421e-08	0.99602926	1.177053e-18
3.385218929093877e-11	-1.2840271e-08	-2.187729e-08	0.99602926	1.1772725e-18
